name,ligID,targetID_vina,instance_vina,vina,targetID_dsx,instance_dsx,dsx,rmsd_vina_dsx,consensus
ZINC000000116183,lig5092,target001,autodock,-7.444,target001,dock,-93.233,3.380,False
ZINC000000116204,lig5093,target001,vina,-7.905,target001,vina,-93.067,5.048,False
ZINC000000116554,lig5094,target001,autodock,-6.486,target001,vina,-90.985,7.334,False
ZINC000000116645,lig5095,target001,vina,-7.687,target001,vina,-80.663,0.000,True
ZINC000000116776,lig5096,target001,vina,-7.167,target001,autodock,-82.583,4.601,False
ZINC000000116830,lig5097,target001,vina,-7.819,target001,vina,-102.555,4.174,False
ZINC000000116919,lig5098,target001,vina,-8.227,target001,vina,-90.195,0.000,True
ZINC000000116933,lig5099,target001,vina,-10.293,target001,autodock,-123.845,3.220,False
ZINC000000116948,lig5100,target001,vina,-9.115,target001,autodock,-105.205,3.944,False
ZINC000000116949,lig5101,target001,vina,-7.805,target001,vina,-86.840,0.000,True
ZINC000000117014,lig5102,target001,autodock,-4.946,target001,autodock,-76.020,4.877,False
ZINC000000117021,lig5103,target001,vina,-8.779,target001,vina,-89.574,2.077,False
ZINC000000117093,lig5104,target001,dock,-7.582,target001,autodock,-102.353,6.261,False
ZINC000000117155,lig5105,target001,autodock,-7.635,target001,autodock,-106.102,7.345,False
ZINC000000117173,lig5106,target001,autodock,-7.587,target001,autodock,-87.266,0.000,True
ZINC000000117179,lig5107,target001,vina,-8.109,target001,vina,-95.526,0.000,True
ZINC000000117193,lig5108,target001,autodock,-7.778,target001,autodock,-103.114,0.000,True
ZINC000000117395,lig5109,target001,vina,-7.714,target001,autodock,-106.992,4.991,False
ZINC000000117422,lig5110,target001,vina,-7.144,target001,autodock,-101.489,7.544,False
ZINC000000117579,lig5111,target001,autodock,-5.247,target001,vina,-49.936,4.001,False
ZINC000000117603,lig5112,target001,autodock,-6.705,target001,autodock,-104.357,5.117,False
ZINC000000118040,lig5113,target001,vina,-7.620,target001,autodock,-89.111,6.959,False
ZINC000000118047,lig5114,target001,vina,-7.088,target001,autodock,-115.533,7.146,False
ZINC000000118077,lig5115,target001,vina,-7.063,target001,vina,-99.921,10.356,False
ZINC000000118114,lig5116,target001,vina,-7.347,target001,autodock,-82.244,0.819,True
ZINC000000118410,lig5117,target001,vina,-6.709,target001,vina,-101.786,6.513,False
ZINC000000118412,lig5118,target001,vina,-7.248,target001,vina,-87.119,0.000,True
ZINC000000118430,lig5119,target001,vina,-7.575,target001,vina,-98.737,4.634,False
ZINC000000118434,lig5120,target001,autodock,-6.788,target001,vina,-96.909,2.543,False
ZINC000000118442,lig5121,target001,vina,-7.261,target001,vina,-88.700,7.599,False
ZINC000000118451,lig5122,target001,vina,-8.556,target001,autodock,-94.432,3.986,False
ZINC000000118457,lig5123,target001,autodock,-6.820,target001,autodock,-112.857,0.000,True
ZINC000000118667,lig5124,target001,autodock,-8.018,target001,vina,-109.111,1.838,True
ZINC000000118837,lig5125,target001,autodock,-7.125,target001,autodock,-91.232,4.462,False
ZINC000000119002,lig5126,target001,autodock,-7.473,target001,autodock,-101.625,0.000,True
ZINC000000119013,lig5127,target001,vina,-7.334,target001,vina,-113.353,0.000,True
ZINC000000119018,lig5128,target001,vina,-6.702,target001,autodock,-92.400,17.085,False
ZINC000000119043,lig5129,target001,autodock,-6.907,target001,vina,-94.050,7.351,False
ZINC000000119165,lig5130,target001,vina,-6.933,target001,vina,-97.991,5.222,False
ZINC000000119182,lig5131,target001,vina,-6.360,target001,vina,-86.255,0.000,True
ZINC000000119187,lig5132,target001,vina,-6.287,target001,vina,-97.977,4.100,False
ZINC000000119197,lig5133,target001,autodock,-7.572,target001,autodock,-102.627,6.120,False
ZINC000000119204,lig5134,target001,autodock,-7.584,target001,autodock,-98.687,6.514,False
ZINC000000119211,lig5135,target001,vina,-7.564,target001,autodock,-108.017,5.030,False
ZINC000000119220,lig5136,target001,autodock,-7.452,target001,autodock,-104.271,0.000,True
ZINC000000119224,lig5137,target001,vina,-7.700,target001,vina,-97.096,5.518,False
ZINC000000119233,lig5138,target001,vina,-6.954,target001,autodock,-92.595,13.433,False
ZINC000000119240,lig5139,target001,vina,-6.886,target001,vina,-90.165,3.010,False
ZINC000000119365,lig5140,target001,vina,-7.755,target001,vina,-91.380,0.000,True
ZINC000000119806,lig5141,target001,vina,-6.299,target001,vina,-75.471,0.000,True
ZINC000000120219,lig5142,target001,autodock,-7.311,target001,vina,-107.474,4.373,False
ZINC000000120756,lig5143,target001,vina,-7.495,target001,autodock,-112.154,8.216,False
ZINC000000120816,lig5144,target001,autodock,-6.763,target001,dock,-79.744,21.559,False
ZINC000000120848,lig5145,target001,autodock,-8.747,target001,dock,-99.220,1.086,True
ZINC000000121067,lig5146,target001,autodock,-7.304,target001,autodock,-92.336,0.000,True
ZINC000000121153,lig5147,target001,vina,-7.677,target001,vina,-78.927,5.662,False
ZINC000000121695,lig5148,target001,autodock,-7.655,target001,autodock,-95.499,0.000,True
ZINC000000122088,lig5149,target001,dock,-7.131,target001,dock,-80.918,0.000,True
ZINC000000122588,lig5150,target001,autodock,-8.044,target001,autodock,-105.686,0.000,True
ZINC000000123697,lig5151,target001,autodock,-6.784,target001,autodock,-103.742,0.000,True
ZINC000000125138,lig5152,target001,vina,-5.217,target001,vina,-57.798,5.874,False
ZINC000000125367,lig5153,target001,autodock,-7.800,target001,dock,-101.750,4.144,False
ZINC000000125679,lig5154,target001,autodock,-6.790,target001,autodock,-84.532,2.873,False
ZINC000000125788,lig5155,target001,autodock,-9.321,target001,autodock,-117.053,0.000,True
ZINC000000126072,lig5156,target001,vina,-5.389,target001,autodock,-71.435,22.064,False
ZINC000000126133,lig5157,target001,autodock,-6.822,target001,autodock,-91.118,5.461,False
ZINC000000126314,lig5158,target001,autodock,-6.677,target001,autodock,-79.241,0.000,True
ZINC000000126558,lig5159,target001,autodock,-7.081,target001,autodock,-82.725,4.029,False
ZINC000000127739,lig5160,target001,vina,-6.541,target001,vina,-88.156,6.690,False
ZINC000000128070,lig5161,target001,autodock,-7.408,target001,autodock,-92.328,0.136,True
ZINC000000128078,lig5162,target001,autodock,-7.437,target001,autodock,-96.557,3.881,False
ZINC000000128191,lig5163,target001,vina,-7.619,target001,vina,-100.101,0.000,True
ZINC000000128381,lig5164,target001,vina,-6.787,target001,vina,-101.906,5.497,False
ZINC000000128542,lig5165,target001,vina,-7.378,target001,vina,-100.807,0.000,True
ZINC000000128756,lig5166,target001,autodock,-7.204,target001,autodock,-109.145,0.000,True
ZINC000000129592,lig5167,target001,autodock,-7.216,target001,autodock,-77.589,0.000,True
ZINC000000129747,lig5168,target001,vina,-7.984,target001,autodock,-113.121,11.187,False
ZINC000000130428,lig5169,target001,vina,-6.879,target001,autodock,-104.678,7.169,False
ZINC000000130459,lig5170,target001,vina,-8.225,target001,vina,-106.791,0.000,True
ZINC000000130507,lig5171,target001,vina,-7.723,target001,autodock,-100.998,7.399,False
ZINC000000131269,lig5172,target001,vina,-7.088,target001,vina,-104.191,12.304,False
ZINC000000131685,lig5173,target001,vina,-7.956,target001,vina,-109.483,0.000,True
ZINC000000131696,lig5174,target001,vina,-5.849,target001,vina,-104.834,7.323,False
ZINC000000133198,lig5175,target001,autodock,-7.275,target001,autodock,-105.017,0.000,True
ZINC000000133303,lig5176,target001,vina,-5.104,target001,vina,-65.528,6.374,False
ZINC000000133522,lig5177,target001,autodock,-8.308,target001,vina,-89.920,3.592,False
ZINC000000133977,lig5178,target001,vina,-7.099,target001,vina,-102.377,3.088,False
ZINC000000134073,lig5179,target001,vina,-6.600,target001,vina,-89.760,4.810,False
ZINC000000134508,lig5180,target001,dock,-6.567,target001,vina,-77.005,3.024,False
ZINC000000134809,lig5181,target001,vina,-7.760,target001,vina,-101.827,5.649,False
ZINC000000135702,lig5182,target001,vina,-6.606,target001,vina,-91.278,0.000,True
ZINC000000135876,lig5183,target001,vina,-6.904,target001,vina,-87.558,3.827,False
ZINC000000135931,lig5184,target001,vina,-7.363,target001,vina,-92.726,0.000,True
ZINC000000135942,lig5185,target001,vina,-7.573,target001,autodock,-96.711,8.704,False
ZINC000000136059,lig5186,target001,autodock,-7.036,target001,autodock,-96.151,0.000,True
ZINC000000136063,lig5187,target001,vina,-7.127,target001,vina,-95.340,0.000,True
ZINC000000136068,lig5188,target001,autodock,-7.351,target001,vina,-93.070,13.701,False
ZINC000000136072,lig5189,target001,vina,-6.997,target001,autodock,-102.728,11.721,False
ZINC000000137061,lig5190,target001,vina,-6.857,target001,vina,-98.912,0.000,True
ZINC000000137418,lig5191,target001,dock,-7.259,target001,autodock,-88.799,3.504,False
ZINC000000137632,lig5192,target001,vina,-6.110,target001,vina,-88.226,3.389,False
ZINC000000137824,lig5193,target001,vina,-7.577,target001,autodock,-96.754,8.813,False
ZINC000000137833,lig5194,target001,vina,-8.078,target001,vina,-80.949,0.000,True
ZINC000000137842,lig5195,target001,vina,-10.518,target001,vina,-94.142,2.319,False
ZINC000000137854,lig5196,target001,vina,-6.963,target001,vina,-95.906,7.050,False
ZINC000000137969,lig5197,target001,vina,-7.445,target001,autodock,-89.090,3.782,False
ZINC000000138387,lig5198,target001,autodock,-7.288,target001,vina,-99.578,5.532,False
ZINC000000138392,lig5199,target001,vina,-7.779,target001,vina,-71.961,3.115,False
ZINC000000138444,lig5200,target001,vina,-7.549,target001,vina,-77.408,0.000,True
ZINC000000139309,lig5201,target001,vina,-6.715,target001,autodock,-97.728,3.642,False
ZINC000000139953,lig5202,target001,vina,-8.177,target001,vina,-97.131,5.025,False
ZINC000000140027,lig5203,target001,autodock,-7.184,target001,vina,-106.413,4.526,False
ZINC000000140299,lig5204,target001,vina,-5.670,target001,autodock,-91.880,4.596,False
ZINC000000140499,lig5205,target001,vina,-8.041,target001,vina,-95.237,0.000,True
ZINC000000140514,lig5206,target001,vina,-7.130,target001,vina,-94.263,2.723,False
ZINC000000140581,lig5207,target001,autodock,-8.718,target001,autodock,-99.826,0.000,True
ZINC000000140599,lig5208,target001,autodock,-6.793,target001,vina,-93.273,1.638,True
ZINC000000140849,lig5209,target001,vina,-7.098,target001,autodock,-97.268,4.671,False
ZINC000000141279,lig5210,target001,vina,-7.725,target001,autodock,-96.641,11.815,False
ZINC000000141339,lig5211,target001,autodock,-8.326,target001,autodock,-99.544,3.382,False
ZINC000000141390,lig5212,target001,vina,-7.414,target001,vina,-81.680,0.000,True
ZINC000000142596,lig5213,target001,autodock,-7.275,target001,autodock,-89.030,4.250,False
ZINC000000142869,lig5214,target001,vina,-9.362,target001,vina,-119.827,3.425,False
ZINC000000144721,lig5215,target001,vina,-7.015,target001,vina,-92.019,0.000,True
ZINC000000144930,lig5216,target001,vina,-6.917,target001,vina,-95.153,0.000,True
ZINC000000145581,lig5217,target001,vina,-6.574,target001,vina,-99.510,10.990,False
ZINC000000146420,lig5218,target001,autodock,-7.944,target001,vina,-90.666,5.284,False
ZINC000000147211,lig5219,target001,dock,-5.992,target001,vina,-86.080,20.420,False
ZINC000000147253,lig5220,target001,vina,-6.673,target001,autodock,-92.039,4.293,False
ZINC000000147906,lig5221,target001,autodock,-6.058,target001,autodock,-61.609,0.000,True
ZINC000000148027,lig5222,target001,vina,-7.640,target001,autodock,-106.109,6.362,False
ZINC000000148070,lig5223,target001,vina,-8.660,target001,autodock,-101.928,0.011,True
ZINC000000148364,lig5224,target001,dock,-6.299,target001,vina,-93.111,3.842,False
ZINC000000148603,lig5225,target001,autodock,-7.350,target001,vina,-96.461,4.082,False
ZINC000000148798,lig5226,target001,autodock,-6.762,target001,dock,-86.258,19.886,False
ZINC000000149188,lig5227,target001,vina,-6.784,target001,vina,-80.838,2.495,False
ZINC000000149499,lig5228,target001,autodock,-6.538,target001,dock,-122.997,0.821,True
ZINC000000149503,lig5229,target001,dock,-7.331,target001,vina,-120.607,4.190,False
ZINC000000149887,lig5230,target001,autodock,-7.344,target001,autodock,-96.333,0.000,True
ZINC000000149888,lig5231,target001,vina,-6.658,target001,vina,-84.649,7.194,False
ZINC000000150107,lig5232,target001,vina,-7.310,target001,vina,-80.719,1.477,True
ZINC000000150176,lig5233,target001,dock,-7.798,target001,vina,-81.826,7.353,False
ZINC000000150252,lig5234,target001,autodock,-6.962,target001,autodock,-75.042,1.293,True
ZINC000000150473,lig5235,target001,vina,-6.609,target001,autodock,-86.454,13.392,False
ZINC000000151036,lig5236,target001,dock,-7.785,target001,dock,-109.381,0.000,True
ZINC000000151138,lig5237,target001,vina,-6.096,target001,dock,-99.326,7.070,False
ZINC000000151310,lig5238,target001,dock,-6.844,target001,dock,-86.815,0.000,True
ZINC000000151564,lig5239,target001,autodock,-6.785,target001,autodock,-103.938,0.000,True
ZINC000000151986,lig5240,target001,vina,-7.291,target001,vina,-110.446,0.000,True
ZINC000000152028,lig5241,target001,vina,-10.473,target001,vina,-107.601,0.000,True
ZINC000000152388,lig5242,target001,autodock,-6.514,target001,autodock,-104.171,2.834,False
ZINC000000152443,lig5243,target001,vina,-6.484,target001,vina,-95.465,7.177,False
ZINC000000152856,lig5244,target001,vina,-8.656,target001,vina,-99.950,0.000,True
ZINC000000154081,lig5245,target001,autodock,-6.364,target001,dock,-73.342,3.726,False
ZINC000000154432,lig5246,target001,dock,-7.699,target001,dock,-100.086,0.000,True
ZINC000000155236,lig5247,target001,autodock,-7.305,target001,dock,-93.986,21.520,False
ZINC000000155950,lig5248,target001,vina,-7.405,target001,vina,-89.411,4.235,False
ZINC000000155956,lig5249,target001,vina,-6.706,target001,autodock,-94.228,3.293,False
ZINC000000156079,lig5250,target001,autodock,-6.845,target001,autodock,-100.110,0.360,True
ZINC000000156146,lig5251,target001,autodock,-7.550,target001,autodock,-102.273,12.044,False
ZINC000000156239,lig5252,target001,vina,-7.624,target001,autodock,-105.991,5.932,False
ZINC000000156661,lig5253,target001,autodock,-8.273,target001,autodock,-97.917,2.881,False
ZINC000000156663,lig5254,target001,dock,-6.169,target001,dock,-66.028,0.000,True
ZINC000000157626,lig5255,target001,vina,-7.217,target001,vina,-113.219,0.000,True
ZINC000000159235,lig5256,target001,vina,-6.323,target001,dock,-82.139,3.341,False
ZINC000000159686,lig5257,target001,vina,-6.969,target001,autodock,-97.338,6.271,False
ZINC000000160189,lig5258,target001,autodock,-6.895,target001,dock,-106.078,7.823,False
ZINC000000160369,lig5259,target001,autodock,-7.018,target001,vina,-100.688,6.190,False
ZINC000000161157,lig5260,target001,vina,-6.153,target001,vina,-94.515,7.281,False
ZINC000000162423,lig5261,target001,vina,-7.522,target001,dock,-98.526,10.360,False
ZINC000000163125,lig5262,target001,autodock,-6.876,target001,vina,-84.013,5.634,False
ZINC000000163345,lig5263,target001,dock,-6.020,target001,dock,-55.293,2.957,False
ZINC000000163354,lig5264,target001,dock,-6.930,target001,vina,-78.109,7.794,False
ZINC000000164256,lig5265,target001,dock,-6.185,target001,vina,-72.726,21.328,False
ZINC000000164294,lig5266,target001,autodock,-7.775,target001,autodock,-96.638,0.025,True
ZINC000000164962,lig5267,target001,dock,-5.106,target001,vina,-52.247,0.908,True
ZINC000000165334,lig5268,target001,vina,-9.373,target001,autodock,-100.026,0.970,True
ZINC000000165945,lig5269,target001,vina,-7.495,target001,vina,-113.835,8.673,False
ZINC000000165988,lig5270,target001,autodock,-7.857,target001,dock,-92.262,5.611,False
ZINC000000166284,lig5271,target001,vina,-9.083,target001,autodock,-95.029,0.000,True
ZINC000000166589,lig5272,target001,autodock,-6.640,target001,vina,-81.575,5.662,False
ZINC000000166615,lig5273,target001,autodock,-8.110,target001,autodock,-110.383,1.750,True
ZINC000000166973,lig5274,target001,vina,-5.856,target001,autodock,-100.007,3.373,False
ZINC000000166988,lig5275,target001,vina,-6.209,target001,vina,-95.788,7.122,False
ZINC000000167440,lig5276,target001,autodock,-7.475,target001,dock,-94.856,1.668,True
ZINC000000168288,lig5277,target001,vina,-8.312,target001,vina,-79.328,0.000,True
ZINC000000168303,lig5278,target001,autodock,-7.340,target001,autodock,-81.664,1.145,True
ZINC000000168530,lig5279,target001,autodock,-6.906,target001,autodock,-96.334,0.000,True
ZINC000000168731,lig5280,target001,vina,-7.095,target001,vina,-88.586,7.607,False
ZINC000000168738,lig5281,target001,vina,-8.068,target001,vina,-80.587,0.000,True
ZINC000000168808,lig5282,target001,vina,-7.291,target001,vina,-96.486,0.000,True
ZINC000000169189,lig5283,target001,dock,-7.368,target001,vina,-88.753,5.866,False
ZINC000000169239,lig5284,target001,vina,-6.955,target001,vina,-88.332,6.914,False
ZINC000000169243,lig5285,target001,vina,-6.295,target001,autodock,-79.800,4.879,False
ZINC000000169244,lig5286,target001,vina,-6.760,target001,autodock,-77.968,21.844,False
ZINC000000169334,lig5287,target001,vina,-5.751,target001,autodock,-102.252,0.391,True
ZINC000000169426,lig5288,target001,vina,-7.720,target001,autodock,-102.210,5.310,False
ZINC000000169547,lig5289,target001,dock,-6.595,target001,autodock,-96.267,6.296,False
ZINC000000169553,lig5290,target001,dock,-7.140,target001,vina,-102.466,5.696,False
ZINC000000169612,lig5291,target001,autodock,-7.082,target001,autodock,-99.569,0.000,True
ZINC000000170029,lig5292,target001,autodock,-7.480,target001,dock,-73.370,1.255,True
ZINC000000170296,lig5293,target001,autodock,-7.968,target001,autodock,-86.447,13.581,False
ZINC000000170425,lig5294,target001,autodock,-7.482,target001,vina,-90.111,5.364,False
ZINC000000170616,lig5295,target001,vina,-7.624,target001,autodock,-90.476,4.972,False
ZINC000000171632,lig5296,target001,autodock,-8.238,target001,vina,-115.797,0.043,True
ZINC000000172154,lig5297,target001,vina,-7.114,target001,vina,-93.972,2.737,False
ZINC000000172156,lig5298,target001,vina,-7.083,target001,vina,-92.926,0.000,True
ZINC000000172158,lig5299,target001,autodock,-6.759,target001,autodock,-101.492,0.000,True
ZINC000000172172,lig5300,target001,vina,-6.319,target001,autodock,-94.730,4.672,False
ZINC000000172175,lig5301,target001,autodock,-7.726,target001,autodock,-103.966,0.000,True
ZINC000000172205,lig5302,target001,vina,-6.385,target001,autodock,-98.018,5.476,False
ZINC000000172992,lig5303,target001,autodock,-7.802,target001,autodock,-101.523,0.000,True
ZINC000000173295,lig5304,target001,autodock,-6.975,target001,autodock,-103.512,0.000,True
ZINC000000173319,lig5305,target001,vina,-8.743,target001,vina,-90.462,0.000,True
ZINC000000173721,lig5306,target001,vina,-5.100,target001,autodock,-68.356,7.667,False
ZINC000000173906,lig5307,target001,vina,-6.672,target001,autodock,-97.662,3.808,False
ZINC000000174310,lig5308,target001,autodock,-9.095,target001,autodock,-103.620,0.000,True
ZINC000000175072,lig5309,target001,vina,-7.603,target001,autodock,-99.419,5.663,False
ZINC000000176321,lig5310,target001,autodock,-6.830,target001,autodock,-110.022,0.000,True
ZINC000000176394,lig5311,target001,vina,-6.258,target001,vina,-97.499,16.908,False
ZINC000000176892,lig5312,target001,vina,-7.374,target001,vina,-90.922,11.479,False
ZINC000000177177,lig5313,target001,vina,-7.471,target001,vina,-96.580,9.403,False
ZINC000000178136,lig5314,target001,autodock,-6.443,target001,vina,-108.961,7.321,False
ZINC000000178656,lig5315,target001,vina,-7.200,target001,vina,-98.173,0.000,True
ZINC000000178999,lig5316,target001,vina,-6.669,target001,vina,-94.517,10.771,False
ZINC000000179545,lig5317,target001,vina,-8.286,target001,dock,-98.908,2.994,False
ZINC000000179573,lig5318,target001,vina,-8.566,target001,autodock,-102.580,8.730,False
ZINC000000179659,lig5319,target001,dock,-8.748,target001,dock,-108.509,0.000,True
ZINC000000180494,lig5320,target001,autodock,-4.998,target001,autodock,-89.040,0.000,True
ZINC000000180761,lig5321,target001,vina,-6.945,target001,autodock,-80.932,7.809,False
ZINC000000181261,lig5322,target001,dock,-7.686,target001,dock,-85.421,0.000,True
ZINC000000181407,lig5323,target001,autodock,-6.896,target001,vina,-97.750,6.662,False
ZINC000000181970,lig5324,target001,vina,-4.067,target001,vina,-70.695,4.298,False
ZINC000000182299,lig5325,target001,autodock,-6.844,target001,vina,-107.334,5.247,False
ZINC000000182465,lig5326,target001,autodock,-7.409,target001,autodock,-114.434,0.000,True
ZINC000000182775,lig5327,target001,vina,-4.683,target001,vina,-73.878,6.401,False
ZINC000000182866,lig5328,target001,autodock,-7.208,target001,autodock,-96.014,1.743,True
ZINC000000182869,lig5329,target001,vina,-7.345,target001,vina,-107.608,26.209,False
ZINC000000182943,lig5330,target001,dock,-6.528,target001,dock,-91.698,0.000,True
ZINC000000183026,lig5331,target001,autodock,-8.126,target001,vina,-105.154,3.292,False
ZINC000000183431,lig5332,target001,autodock,-6.964,target001,vina,-98.492,3.890,False
ZINC000000183488,lig5333,target001,vina,-7.027,target001,autodock,-95.265,2.412,False
ZINC000000183540,lig5334,target001,vina,-6.935,target001,autodock,-89.115,18.098,False
ZINC000000183612,lig5335,target001,vina,-6.581,target001,vina,-97.662,8.772,False
ZINC000000183898,lig5336,target001,vina,-8.664,target001,autodock,-108.460,5.728,False
ZINC000000184097,lig5337,target001,dock,-8.038,target001,dock,-99.352,3.015,False
ZINC000000185564,lig5338,target001,vina,-6.349,target001,autodock,-93.563,5.108,False
ZINC000000186499,lig5339,target001,vina,-4.921,target001,vina,-84.021,0.000,True
ZINC000000186665,lig5340,target001,autodock,-8.612,target001,autodock,-106.658,0.000,True
ZINC000000186860,lig5341,target001,autodock,-6.244,target001,autodock,-76.733,1.603,True
ZINC000000186904,lig5342,target001,vina,-10.314,target001,autodock,-113.156,3.910,False
ZINC000000187430,lig5343,target001,vina,-8.014,target001,vina,-106.548,0.000,True
ZINC000000187576,lig5344,target001,vina,-7.023,target001,autodock,-104.941,4.436,False
ZINC000000187878,lig5345,target001,vina,-4.813,target001,autodock,-66.526,5.172,False
ZINC000000188138,lig5346,target001,vina,-7.107,target001,autodock,-96.678,7.137,False
ZINC000000188161,lig5347,target001,autodock,-7.493,target001,vina,-109.197,5.005,False
ZINC000000188170,lig5348,target001,vina,-8.033,target001,vina,-102.759,0.000,True
ZINC000000188830,lig5349,target001,vina,-6.270,target001,vina,-105.422,9.862,False
ZINC000000188957,lig5350,target001,autodock,-8.784,target001,vina,-95.079,8.809,False
ZINC000000188971,lig5351,target001,vina,-8.488,target001,vina,-101.090,5.291,False
ZINC000000189012,lig5352,target001,vina,-6.631,target001,vina,-95.718,0.000,True
ZINC000000189999,lig5353,target001,autodock,-6.888,target001,autodock,-91.140,4.514,False
ZINC000000190059,lig5354,target001,vina,-5.903,target001,autodock,-82.628,0.024,True
ZINC000000190254,lig5355,target001,autodock,-5.866,target001,vina,-105.610,5.301,False
ZINC000000190437,lig5356,target001,autodock,-7.936,target001,autodock,-109.989,1.108,True
ZINC000000190575,lig5357,target001,autodock,-4.860,target001,autodock,-92.409,5.401,False
ZINC000000191178,lig5358,target001,dock,-7.341,target001,vina,-90.141,8.635,False
ZINC000000191638,lig5359,target001,autodock,-6.097,target001,autodock,-91.510,0.000,True
ZINC000000192327,lig5360,target001,vina,-8.442,target001,vina,-100.428,4.123,False
ZINC000000192525,lig5361,target001,vina,-7.213,target001,vina,-101.533,0.000,True
ZINC000000193564,lig5362,target001,vina,-7.865,target001,autodock,-95.151,4.728,False
ZINC000000193582,lig5363,target001,vina,-7.521,target001,vina,-94.563,2.094,False
ZINC000000193627,lig5364,target001,autodock,-6.139,target001,autodock,-89.572,17.447,False
ZINC000000193848,lig5365,target001,vina,-8.470,target001,vina,-120.800,0.000,True
ZINC000000193876,lig5366,target001,vina,-8.469,target001,autodock,-107.151,5.321,False
ZINC000000194556,lig5367,target001,vina,-7.563,target001,vina,-92.019,0.000,True
ZINC000000194862,lig5368,target001,autodock,-8.099,target001,autodock,-93.818,0.000,True
ZINC000000195376,lig5369,target001,vina,-7.493,target001,autodock,-105.757,1.040,True
ZINC000000196265,lig5370,target001,autodock,-8.237,target001,autodock,-91.253,0.000,True
ZINC000000196449,lig5371,target001,vina,-6.324,target001,vina,-97.546,7.140,False
ZINC000000196628,lig5372,target001,vina,-6.831,target001,vina,-94.563,3.414,False
ZINC000000197090,lig5373,target001,vina,-5.748,target001,autodock,-93.516,7.034,False
ZINC000000197615,lig5374,target001,vina,-6.402,target001,autodock,-86.338,16.745,False
ZINC000000197926,lig5375,target001,vina,-7.451,target001,autodock,-107.151,5.769,False
ZINC000000198574,lig5376,target001,autodock,-7.157,target001,autodock,-94.297,0.000,True
ZINC000000198588,lig5377,target001,autodock,-7.611,target001,autodock,-101.136,4.176,False
ZINC000000198755,lig5378,target001,autodock,-5.731,target001,vina,-91.732,8.451,False
ZINC000000198866,lig5379,target001,vina,-5.136,target001,vina,-96.125,12.758,False
ZINC000000199410,lig5380,target001,autodock,-7.535,target001,autodock,-94.159,0.000,True
ZINC000000199578,lig5381,target001,vina,-6.861,target001,autodock,-90.155,5.856,False
ZINC000000200071,lig5382,target001,autodock,-9.152,target001,autodock,-108.217,5.149,False
ZINC000000200272,lig5383,target001,vina,-7.413,target001,vina,-110.306,0.000,True
ZINC000000200350,lig5384,target001,vina,-8.380,target001,vina,-110.068,7.538,False
ZINC000000200569,lig5385,target001,vina,-6.536,target001,vina,-115.240,5.558,False
ZINC000000201154,lig5386,target001,autodock,-7.492,target001,vina,-100.958,6.876,False
ZINC000000201157,lig5387,target001,vina,-7.266,target001,vina,-95.622,0.000,True
ZINC000000201623,lig5388,target001,autodock,-6.986,target001,autodock,-99.549,0.000,True
ZINC000000202099,lig5389,target001,vina,-7.546,target001,vina,-105.324,0.000,True
ZINC000000202507,lig5390,target001,vina,-8.458,target001,autodock,-117.226,11.951,False
ZINC000000202760,lig5391,target001,dock,-7.617,target001,autodock,-111.662,1.714,True
ZINC000000203744,lig5392,target001,vina,-7.997,target001,autodock,-88.500,3.538,False
ZINC000000203747,lig5393,target001,vina,-7.441,target001,autodock,-89.125,4.722,False
ZINC000000204089,lig5394,target001,vina,-8.509,target001,autodock,-106.426,7.268,False
ZINC000000204503,lig5395,target001,vina,-7.925,target001,dock,-104.715,4.081,False
ZINC000000204754,lig5396,target001,vina,-5.222,target001,autodock,-80.101,4.619,False
ZINC000000205531,lig5397,target001,vina,-7.421,target001,vina,-95.466,0.000,True
ZINC000000205987,lig5398,target001,vina,-7.839,target001,vina,-102.628,5.776,False
ZINC000000206209,lig5399,target001,autodock,-7.070,target001,autodock,-101.019,0.000,True
ZINC000000206224,lig5400,target001,vina,-7.188,target001,vina,-99.617,7.767,False
ZINC000000206763,lig5401,target001,vina,-6.384,target001,autodock,-95.593,21.488,False
ZINC000000206915,lig5402,target001,vina,-5.791,target001,vina,-100.231,0.000,True
ZINC000000207115,lig5403,target001,vina,-6.748,target001,vina,-97.573,0.000,True
ZINC000000207116,lig5404,target001,vina,-8.094,target001,vina,-86.431,8.999,False
ZINC000000207605,lig5405,target001,autodock,-7.623,target001,autodock,-113.037,0.000,True
ZINC000000208734,lig5406,target001,vina,-8.385,target001,vina,-104.552,0.000,True
ZINC000000209991,lig5407,target001,vina,-6.819,target001,vina,-92.073,5.791,False
ZINC000000211875,lig5408,target001,vina,-5.827,target001,vina,-93.458,0.000,True
ZINC000000212262,lig5409,target001,vina,-7.179,target001,vina,-111.300,0.000,True
ZINC000000212319,lig5410,target001,vina,-7.975,target001,vina,-115.097,0.000,True
ZINC000000212351,lig5411,target001,vina,-6.914,target001,vina,-90.556,4.663,False
ZINC000000212616,lig5412,target001,autodock,-4.821,target001,autodock,-97.705,15.654,False
ZINC000000212625,lig5413,target001,vina,-5.240,target001,vina,-106.205,3.643,False
ZINC000000212627,lig5414,target001,autodock,-6.084,target001,autodock,-99.293,0.000,True
ZINC000000212629,lig5415,target001,autodock,-5.688,target001,autodock,-114.021,15.673,False
ZINC000000212630,lig5416,target001,vina,-5.651,target001,autodock,-93.927,27.654,False
