name,ligID,targetID_autodock,instance_autodock,score_autodock,targetID_dock,instance_dock,score_dock,rmsd_autodock_dock,consensus
ZINC000000048263,lig4266,target001,autodock,-9.430,target001,,,,False
ZINC000000048273,lig4267,target001,autodock,-7.700,target001,dock,-39.069,10.232,False
ZINC000000048278,lig4268,target001,autodock,-8.360,target001,,,,False
ZINC000000048336,lig4269,target001,autodock,-7.490,target001,,,,False
ZINC000000048383,lig4270,target001,autodock,-7.140,target001,dock,-32.548,3.399,False
ZINC000000048428,lig4271,target001,autodock,-9.380,target001,dock,-35.945,7.919,False
ZINC000000048443,lig4272,target001,autodock,-8.870,target001,dock,-42.972,4.048,False
ZINC000000048549,lig4273,target001,autodock,-7.500,target001,dock,-38.669,19.840,False
ZINC000000048628,lig4274,target001,autodock,-7.640,target001,dock,-37.709,8.117,False
ZINC000000048670,lig4275,target001,autodock,-7.320,target001,dock,-33.615,4.523,False
ZINC000000048674,lig4276,target001,autodock,-8.570,target001,,,,False
ZINC000000048735,lig4277,target001,autodock,-7.570,target001,dock,-36.365,4.912,False
ZINC000000048747,lig4278,target001,autodock,-8.050,target001,,,,False
ZINC000000048767,lig4279,target001,autodock,-7.720,target001,dock,-36.354,20.598,False
ZINC000000048819,lig4280,target001,autodock,-6.780,target001,dock,-30.235,6.580,False
ZINC000000048824,lig4281,target001,autodock,-7.800,target001,dock,-34.558,11.654,False
ZINC000000048835,lig4282,target001,autodock,-9.020,target001,dock,-42.957,3.872,False
ZINC000000048866,lig4283,target001,autodock,-10.240,target001,,,,False
ZINC000000048901,lig4284,target001,autodock,-9.050,target001,dock,-43.542,6.098,False
ZINC000000048949,lig4285,target001,autodock,-7.750,target001,dock,-35.213,6.900,False
ZINC000000048959,lig4286,target001,autodock,-8.900,target001,,,,False
ZINC000000048970,lig4287,target001,autodock,-8.420,target001,,,,False
ZINC000000048981,lig4288,target001,autodock,-7.810,target001,dock,-39.336,5.929,False
ZINC000000049005,lig4289,target001,autodock,-7.440,target001,dock,-35.934,20.998,False
ZINC000000049035,lig4290,target001,autodock,-9.050,target001,dock,-37.884,21.121,False
ZINC000000049045,lig4291,target001,autodock,-6.320,target001,,,,False
ZINC000000049118,lig4292,target001,autodock,-8.400,target001,,,,False
ZINC000000049157,lig4293,target001,autodock,-5.640,target001,dock,-32.717,21.811,False
ZINC000000049177,lig4294,target001,autodock,-7.850,target001,dock,-36.260,6.988,False
ZINC000000049209,lig4295,target001,autodock,-8.930,target001,dock,-44.481,6.786,False
ZINC000000049275,lig4296,target001,autodock,-7.670,target001,,,,False
ZINC000000049282,lig4297,target001,autodock,-8.060,target001,dock,-40.399,2.351,False
ZINC000000049352,lig4298,target001,autodock,-7.850,target001,dock,-22.867,6.178,False
ZINC000000049359,lig4299,target001,autodock,-9.280,target001,,,,False
ZINC000000049403,lig4300,target001,autodock,-7.860,target001,dock,-41.574,2.611,False
ZINC000000049409,lig4301,target001,autodock,-7.180,target001,dock,-31.628,6.277,False
ZINC000000049415,lig4302,target001,autodock,-7.240,target001,dock,-33.008,21.850,False
ZINC000000049454,lig4303,target001,autodock,-7.400,target001,,,,False
ZINC000000049467,lig4304,target001,autodock,-7.000,target001,dock,-38.357,1.594,True
ZINC000000049474,lig4305,target001,autodock,-7.710,target001,,,,False
ZINC000000049510,lig4306,target001,autodock,-8.590,target001,dock,-30.996,6.624,False
ZINC000000049514,lig4307,target001,autodock,-7.840,target001,dock,-36.357,6.249,False
ZINC000000049581,lig4308,target001,autodock,-8.500,target001,,,,False
ZINC000000049626,lig4309,target001,autodock,-7.880,target001,dock,-35.024,1.347,True
ZINC000000049638,lig4310,target001,autodock,-7.640,target001,dock,-42.661,2.422,False
ZINC000000049689,lig4311,target001,autodock,-7.010,target001,dock,-33.741,21.899,False
ZINC000000049741,lig4312,target001,autodock,-6.720,target001,dock,-42.061,12.530,False
ZINC000000049751,lig4313,target001,autodock,-7.180,target001,,,,False
ZINC000000049752,lig4314,target001,autodock,-9.000,target001,dock,-38.368,4.761,False
ZINC000000049875,lig4315,target001,autodock,-8.810,target001,dock,-44.389,1.399,True
ZINC000000050014,lig4316,target001,autodock,-6.650,target001,dock,-32.838,20.275,False
ZINC000000050123,lig4317,target001,autodock,-9.410,target001,,,,False
ZINC000000050158,lig4318,target001,autodock,-9.490,target001,,,,False
ZINC000000050183,lig4319,target001,autodock,-9.670,target001,,,,False
ZINC000000050262,lig4320,target001,autodock,-9.400,target001,dock,-33.061,2.575,False
ZINC000000050306,lig4321,target001,autodock,-8.250,target001,dock,-33.789,1.218,True
ZINC000000050376,lig4322,target001,autodock,-7.520,target001,dock,-32.729,3.566,False
ZINC000000050391,lig4323,target001,autodock,-10.090,target001,,,,False
ZINC000000050397,lig4324,target001,autodock,-8.950,target001,dock,-37.433,9.226,False
ZINC000000050443,lig4325,target001,autodock,-7.850,target001,,,,False
ZINC000000050504,lig4326,target001,autodock,-7.720,target001,dock,-33.153,3.702,False
ZINC000000050541,lig4327,target001,autodock,-7.870,target001,dock,-36.875,6.036,False
ZINC000000050562,lig4328,target001,autodock,-7.990,target001,dock,-33.209,4.984,False
ZINC000000050564,lig4329,target001,autodock,-9.350,target001,dock,-42.285,9.058,False
ZINC000000050613,lig4330,target001,autodock,-7.400,target001,dock,-33.733,3.587,False
ZINC000000050676,lig4331,target001,autodock,-4.680,target001,,,,False
ZINC000000050688,lig4332,target001,autodock,-7.400,target001,,,,False
ZINC000000050714,lig4333,target001,autodock,-7.860,target001,,,,False
ZINC000000050727,lig4334,target001,autodock,-8.460,target001,dock,-44.736,5.813,False
ZINC000000050776,lig4335,target001,autodock,-8.560,target001,dock,-38.945,6.330,False
ZINC000000050801,lig4336,target001,autodock,-9.000,target001,dock,-37.025,6.921,False
ZINC000000050821,lig4337,target001,autodock,-7.900,target001,dock,-45.023,2.475,False
ZINC000000050878,lig4338,target001,autodock,-8.360,target001,dock,-38.322,8.910,False
ZINC000000050883,lig4339,target001,autodock,-7.950,target001,,,,False
ZINC000000050914,lig4340,target001,autodock,-7.840,target001,dock,-33.305,6.528,False
ZINC000000051002,lig4341,target001,autodock,-7.520,target001,dock,-45.550,3.131,False
ZINC000000051018,lig4342,target001,autodock,-7.970,target001,dock,-34.345,2.568,False
ZINC000000051089,lig4343,target001,autodock,-7.330,target001,dock,-33.854,4.050,False
ZINC000000051141,lig4344,target001,autodock,-9.260,target001,,,,False
ZINC000000051144,lig4345,target001,autodock,-7.140,target001,,,,False
ZINC000000051147,lig4346,target001,autodock,-6.600,target001,dock,-36.246,19.322,False
ZINC000000051150,lig4347,target001,autodock,-6.840,target001,dock,-31.642,22.133,False
ZINC000000051182,lig4348,target001,autodock,-7.430,target001,,,,False
ZINC000000051251,lig4349,target001,autodock,-9.060,target001,,,,False
ZINC000000051374,lig4350,target001,autodock,-9.120,target001,,,,False
ZINC000000051389,lig4351,target001,autodock,-7.290,target001,dock,-30.643,5.549,False
ZINC000000051411,lig4352,target001,autodock,-6.820,target001,dock,-36.250,5.878,False
ZINC000000051421,lig4353,target001,autodock,-6.670,target001,,,,False
ZINC000000051423,lig4354,target001,autodock,-6.850,target001,,,,False
ZINC000000051494,lig4355,target001,autodock,-7.510,target001,dock,-29.837,16.354,False
ZINC000000051501,lig4356,target001,autodock,-7.020,target001,dock,-33.637,6.097,False
ZINC000000051515,lig4357,target001,autodock,-8.230,target001,,,,False
ZINC000000051527,lig4358,target001,autodock,-8.550,target001,,,,False
ZINC000000051593,lig4359,target001,autodock,-7.160,target001,dock,-35.101,21.548,False
ZINC000000051656,lig4360,target001,autodock,-6.800,target001,dock,-30.369,3.240,False
ZINC000000051659,lig4361,target001,autodock,-8.130,target001,dock,-41.998,21.162,False
ZINC000000051665,lig4362,target001,autodock,-8.080,target001,dock,-38.809,2.872,False
ZINC000000051706,lig4363,target001,autodock,-9.410,target001,,,,False
ZINC000000051745,lig4364,target001,autodock,-8.140,target001,dock,-38.261,6.066,False
ZINC000000051750,lig4365,target001,autodock,-9.680,target001,,,,False
ZINC000000051752,lig4366,target001,autodock,-9.100,target001,,,,False
ZINC000000051755,lig4367,target001,autodock,-8.290,target001,dock,-37.231,3.627,False
ZINC000000051764,lig4368,target001,autodock,-7.160,target001,dock,-35.821,19.165,False
ZINC000000051868,lig4369,target001,autodock,-8.140,target001,dock,-35.486,6.120,False
ZINC000000051872,lig4370,target001,autodock,-8.310,target001,,,,False
ZINC000000051876,lig4371,target001,autodock,-10.500,target001,,,,False
ZINC000000051924,lig4372,target001,autodock,-8.850,target001,dock,-32.417,6.745,False
ZINC000000051943,lig4373,target001,autodock,-9.650,target001,,,,False
ZINC000000051944,lig4374,target001,autodock,-7.660,target001,dock,-39.798,1.015,True
ZINC000000051972,lig4375,target001,autodock,-7.160,target001,dock,-37.585,2.235,False
ZINC000000051988,lig4376,target001,autodock,-8.150,target001,dock,-40.844,8.916,False
ZINC000000051993,lig4377,target001,autodock,-8.190,target001,dock,-37.916,3.835,False
ZINC000000052020,lig4378,target001,autodock,-8.950,target001,,,,False
ZINC000000052028,lig4379,target001,autodock,-7.980,target001,dock,-40.689,22.220,False
ZINC000000052074,lig4380,target001,autodock,-8.190,target001,,,,False
ZINC000000052106,lig4381,target001,autodock,-9.470,target001,,,,False
ZINC000000052126,lig4382,target001,autodock,-7.850,target001,dock,-38.471,4.255,False
ZINC000000052131,lig4383,target001,autodock,-9.020,target001,dock,-46.863,21.437,False
ZINC000000052134,lig4384,target001,autodock,-7.270,target001,,,,False
ZINC000000052214,lig4385,target001,autodock,-7.070,target001,,,,False
ZINC000000052216,lig4386,target001,autodock,-9.080,target001,,,,False
ZINC000000052222,lig4387,target001,autodock,-7.420,target001,,,,False
ZINC000000052236,lig4388,target001,autodock,-6.270,target001,,,,False
ZINC000000052243,lig4389,target001,autodock,-8.840,target001,,,,False
ZINC000000052263,lig4390,target001,autodock,-9.430,target001,,,,False
ZINC000000052318,lig4391,target001,autodock,-7.160,target001,dock,-35.731,20.285,False
ZINC000000052331,lig4392,target001,autodock,-7.650,target001,dock,-38.222,8.121,False
ZINC000000052332,lig4393,target001,autodock,-9.950,target001,,,,False
ZINC000000052359,lig4394,target001,autodock,-9.080,target001,,,,False
ZINC000000052404,lig4395,target001,autodock,-7.670,target001,dock,-37.259,1.081,True
ZINC000000052463,lig4396,target001,autodock,-9.820,target001,dock,-44.138,8.136,False
ZINC000000052487,lig4397,target001,autodock,-8.290,target001,dock,-47.475,8.961,False
ZINC000000052495,lig4398,target001,autodock,-7.690,target001,dock,-46.059,4.661,False
ZINC000000052502,lig4399,target001,autodock,-8.620,target001,dock,-37.863,11.548,False
ZINC000000052503,lig4400,target001,autodock,-9.040,target001,,,,False
ZINC000000052548,lig4401,target001,autodock,-8.760,target001,dock,-42.820,5.897,False
ZINC000000052551,lig4402,target001,autodock,-7.690,target001,dock,-36.607,7.418,False
ZINC000000052576,lig4403,target001,autodock,-6.950,target001,,,,False
ZINC000000052632,lig4404,target001,autodock,-7.660,target001,dock,-33.782,4.253,False
ZINC000000052653,lig4405,target001,autodock,-7.470,target001,,,,False
ZINC000000052679,lig4406,target001,autodock,-7.750,target001,dock,-34.609,5.310,False
ZINC000000052696,lig4407,target001,autodock,-7.630,target001,dock,-43.070,21.201,False
ZINC000000052697,lig4408,target001,autodock,-8.140,target001,,,,False
ZINC000000052705,lig4409,target001,autodock,-7.550,target001,dock,-32.387,0.076,True
ZINC000000052709,lig4410,target001,autodock,-8.510,target001,,,,False
ZINC000000052719,lig4411,target001,autodock,-8.300,target001,,,,False
ZINC000000052738,lig4412,target001,autodock,-9.680,target001,dock,-43.344,6.608,False
ZINC000000052742,lig4413,target001,autodock,-9.830,target001,,,,False
ZINC000000052746,lig4414,target001,autodock,-8.180,target001,,,,False
ZINC000000052754,lig4415,target001,autodock,-7.760,target001,dock,-35.215,19.977,False
ZINC000000052803,lig4416,target001,autodock,-7.710,target001,,,,False
ZINC000000052841,lig4417,target001,autodock,-7.530,target001,dock,-35.792,4.039,False
ZINC000000052876,lig4418,target001,autodock,-7.070,target001,dock,-40.860,8.606,False
ZINC000000052891,lig4419,target001,autodock,-8.790,target001,,,,False
ZINC000000052894,lig4420,target001,autodock,-8.190,target001,,,,False
ZINC000000052896,lig4421,target001,autodock,-8.040,target001,,,,False
ZINC000000052954,lig4422,target001,autodock,-7.380,target001,,,,False
ZINC000000053020,lig4423,target001,autodock,-7.270,target001,,,,False
ZINC000000053031,lig4424,target001,autodock,-6.540,target001,dock,-34.554,20.153,False
ZINC000000053032,lig4425,target001,autodock,-7.990,target001,dock,-26.107,6.536,False
ZINC000000053042,lig4426,target001,autodock,-7.360,target001,dock,-38.377,3.707,False
ZINC000000053078,lig4427,target001,autodock,-6.860,target001,dock,-37.253,7.122,False
ZINC000000053108,lig4428,target001,autodock,-7.910,target001,dock,-34.994,5.988,False
ZINC000000053123,lig4429,target001,autodock,-6.970,target001,,,,False
ZINC000000053160,lig4430,target001,autodock,-8.560,target001,dock,-44.398,4.875,False
ZINC000000053178,lig4431,target001,autodock,-9.670,target001,,,,False
ZINC000000053204,lig4432,target001,autodock,-8.770,target001,dock,-42.091,4.885,False
ZINC000000053208,lig4433,target001,autodock,-9.210,target001,dock,-41.042,4.618,False
ZINC000000053220,lig4434,target001,autodock,-8.470,target001,,,,False
ZINC000000053230,lig4435,target001,autodock,-7.280,target001,,,,False
ZINC000000053252,lig4436,target001,autodock,-9.070,target001,dock,-38.692,6.703,False
ZINC000000053404,lig4437,target001,autodock,-9.150,target001,dock,-40.019,7.686,False
ZINC000000053407,lig4438,target001,autodock,-5.100,target001,,,,False
ZINC000000053408,lig4439,target001,autodock,-7.410,target001,dock,-30.797,4.059,False
ZINC000000053410,lig4440,target001,autodock,-8.310,target001,dock,-36.497,20.126,False
ZINC000000053411,lig4441,target001,autodock,-8.470,target001,dock,-39.198,4.696,False
ZINC000000053433,lig4442,target001,autodock,-8.160,target001,dock,-38.925,5.973,False
ZINC000000053461,lig4443,target001,autodock,-9.070,target001,,,,False
ZINC000000053471,lig4444,target001,autodock,-7.120,target001,dock,-34.747,6.677,False
ZINC000000053486,lig4445,target001,autodock,-7.190,target001,,,,False
ZINC000000053488,lig4446,target001,autodock,-7.320,target001,,,,False
ZINC000000053493,lig4447,target001,autodock,-7.700,target001,dock,-32.592,6.087,False
ZINC000000053500,lig4448,target001,autodock,-9.230,target001,,,,False
ZINC000000053508,lig4449,target001,autodock,-10.190,target001,dock,-46.028,6.611,False
ZINC000000053522,lig4450,target001,autodock,-6.770,target001,dock,-33.858,5.951,False
ZINC000000053548,lig4451,target001,autodock,-8.350,target001,,,,False
ZINC000000053553,lig4452,target001,autodock,-8.390,target001,dock,-40.569,5.134,False
ZINC000000053556,lig4453,target001,autodock,-7.370,target001,dock,-34.757,3.555,False
ZINC000000053635,lig4454,target001,autodock,-7.040,target001,dock,-36.391,1.645,True
ZINC000000053676,lig4455,target001,autodock,-8.210,target001,,,,False
ZINC000000053693,lig4456,target001,autodock,-7.670,target001,,,,False
ZINC000000053725,lig4457,target001,autodock,-6.280,target001,dock,-36.319,2.943,False
ZINC000000053797,lig4458,target001,autodock,-10.030,target001,dock,-38.153,4.931,False
ZINC000000053807,lig4459,target001,autodock,-7.410,target001,,,,False
ZINC000000053814,lig4460,target001,autodock,-9.720,target001,dock,-40.356,8.467,False
ZINC000000053823,lig4461,target001,autodock,-8.700,target001,dock,-35.673,5.449,False
ZINC000000053826,lig4462,target001,autodock,-8.090,target001,,,,False
ZINC000000053841,lig4463,target001,autodock,-6.740,target001,dock,-38.627,5.254,False
ZINC000000053887,lig4464,target001,autodock,-7.100,target001,dock,-41.364,12.266,False
ZINC000000053935,lig4465,target001,autodock,-7.160,target001,dock,-35.993,7.136,False
ZINC000000053993,lig4466,target001,autodock,-8.010,target001,dock,-34.834,3.332,False
ZINC000000054070,lig4467,target001,autodock,-9.630,target001,dock,-39.470,7.573,False
ZINC000000054100,lig4468,target001,autodock,-7.850,target001,,,,False
ZINC000000054130,lig4469,target001,autodock,-8.920,target001,dock,-41.851,2.334,False
ZINC000000054159,lig4470,target001,autodock,-7.990,target001,dock,-39.422,4.869,False
ZINC000000054184,lig4471,target001,autodock,-9.490,target001,dock,-45.001,2.394,False
ZINC000000054233,lig4472,target001,autodock,-7.040,target001,,,,False
ZINC000000054251,lig4473,target001,autodock,-6.510,target001,dock,-28.120,2.435,False
ZINC000000054252,lig4474,target001,autodock,-9.030,target001,,,,False
ZINC000000054272,lig4475,target001,autodock,-7.250,target001,,,,False
ZINC000000054293,lig4476,target001,autodock,-7.820,target001,dock,-38.742,2.116,False
ZINC000000054351,lig4477,target001,autodock,-8.820,target001,,,,False
ZINC000000054373,lig4478,target001,autodock,-7.620,target001,dock,-34.961,7.224,False
ZINC000000054378,lig4479,target001,autodock,-6.710,target001,,,,False
ZINC000000054390,lig4480,target001,autodock,-7.790,target001,,,,False
ZINC000000054394,lig4481,target001,autodock,-5.980,target001,dock,-32.280,21.926,False
ZINC000000054404,lig4482,target001,autodock,-8.520,target001,,,,False
ZINC000000054422,lig4483,target001,autodock,-7.630,target001,dock,-36.945,21.957,False
ZINC000000054439,lig4484,target001,autodock,-7.560,target001,,,,False
ZINC000000054467,lig4485,target001,autodock,-8.560,target001,,,,False
ZINC000000054477,lig4486,target001,autodock,-9.990,target001,dock,-40.473,6.583,False
ZINC000000054513,lig4487,target001,autodock,-7.250,target001,,,,False
ZINC000000054516,lig4488,target001,autodock,-8.100,target001,dock,-39.928,7.440,False
ZINC000000054519,lig4489,target001,autodock,-8.670,target001,dock,-34.611,4.378,False
ZINC000000054529,lig4490,target001,autodock,-8.490,target001,dock,-38.344,5.149,False
ZINC000000054554,lig4491,target001,autodock,-9.130,target001,dock,-38.216,1.642,True
ZINC000000054608,lig4492,target001,autodock,-9.210,target001,dock,-39.986,4.624,False
ZINC000000054644,lig4493,target001,autodock,-7.820,target001,dock,-38.363,7.366,False
ZINC000000054662,lig4494,target001,autodock,-6.270,target001,dock,-35.466,5.492,False
ZINC000000054674,lig4495,target001,autodock,-8.030,target001,dock,-39.822,20.393,False
ZINC000000054691,lig4496,target001,autodock,-7.810,target001,dock,-37.299,6.995,False
ZINC000000054823,lig4497,target001,autodock,-7.090,target001,dock,-36.242,24.653,False
ZINC000000054859,lig4498,target001,autodock,-7.070,target001,dock,-39.988,20.216,False
ZINC000000054862,lig4499,target001,autodock,-7.810,target001,dock,-45.233,12.154,False
ZINC000000054916,lig4500,target001,autodock,-7.920,target001,,,,False
ZINC000000054920,lig4501,target001,autodock,-7.050,target001,dock,-31.225,5.684,False
ZINC000000054945,lig4502,target001,autodock,-8.480,target001,dock,-35.161,5.735,False
ZINC000000054958,lig4503,target001,autodock,-8.300,target001,dock,-37.735,4.471,False
ZINC000000055011,lig4504,target001,autodock,-5.510,target001,dock,-35.499,5.123,False
ZINC000000055043,lig4505,target001,autodock,-8.610,target001,dock,-32.780,3.732,False
ZINC000000055240,lig4506,target001,autodock,-5.840,target001,dock,-30.941,16.182,False
ZINC000000055267,lig4507,target001,autodock,-6.250,target001,dock,-33.753,3.260,False
ZINC000000055271,lig4508,target001,autodock,-7.830,target001,,,,False
ZINC000000055272,lig4509,target001,autodock,-7.010,target001,,,,False
ZINC000000055293,lig4510,target001,autodock,-9.150,target001,,,,False
ZINC000000055389,lig4511,target001,autodock,-9.730,target001,,,,False
ZINC000000055390,lig4512,target001,autodock,-8.890,target001,,,,False
ZINC000000055397,lig4513,target001,autodock,-7.240,target001,,,,False
ZINC000000055433,lig4514,target001,autodock,-8.520,target001,dock,-41.797,4.372,False
ZINC000000055440,lig4515,target001,autodock,-7.140,target001,,,,False
ZINC000000055479,lig4516,target001,autodock,-7.900,target001,,,,False
ZINC000000055513,lig4517,target001,autodock,-7.310,target001,dock,-32.609,12.801,False
ZINC000000055566,lig4518,target001,autodock,-10.170,target001,,,,False
ZINC000000055671,lig4519,target001,autodock,-8.610,target001,,,,False
ZINC000000056296,lig4520,target001,autodock,-6.520,target001,dock,-35.377,8.326,False
ZINC000000056306,lig4521,target001,autodock,-8.730,target001,dock,-44.061,5.522,False
ZINC000000056345,lig4522,target001,autodock,-7.470,target001,dock,-35.897,1.615,True
ZINC000000056410,lig4523,target001,autodock,-9.760,target001,,,,False
ZINC000000056415,lig4524,target001,autodock,-7.170,target001,dock,-32.264,4.607,False
ZINC000000056418,lig4525,target001,autodock,-7.350,target001,,,,False
ZINC000000056445,lig4526,target001,autodock,-7.500,target001,,,,False
ZINC000000056467,lig4527,target001,autodock,-8.240,target001,dock,-42.734,6.020,False
ZINC000000056501,lig4528,target001,autodock,-6.650,target001,,,,False
ZINC000000056538,lig4529,target001,autodock,-7.080,target001,dock,-35.346,8.649,False
ZINC000000056582,lig4530,target001,autodock,-7.440,target001,dock,-42.194,20.772,False
ZINC000000056583,lig4531,target001,autodock,-9.780,target001,dock,-36.032,2.203,False
ZINC000000056587,lig4532,target001,autodock,-8.610,target001,,,,False
ZINC000000056591,lig4533,target001,autodock,-9.480,target001,,,,False
ZINC000000056598,lig4534,target001,autodock,-6.850,target001,,,,False
ZINC000000056603,lig4535,target001,autodock,-7.090,target001,,,,False
ZINC000000056794,lig4536,target001,autodock,-8.520,target001,,,,False
ZINC000000056833,lig4537,target001,autodock,-3.550,target001,,,,False
ZINC000000056845,lig4538,target001,autodock,-6.730,target001,dock,-36.554,4.476,False
ZINC000000056913,lig4539,target001,autodock,-6.090,target001,dock,-36.507,22.487,False
ZINC000000056983,lig4540,target001,autodock,-6.440,target001,dock,-29.439,4.416,False
ZINC000000057026,lig4541,target001,autodock,-8.140,target001,dock,-42.925,7.426,False
ZINC000000057053,lig4542,target001,autodock,-6.640,target001,,,,False
ZINC000000057097,lig4543,target001,autodock,-7.460,target001,dock,-42.071,11.256,False
ZINC000000057114,lig4544,target001,autodock,-7.680,target001,dock,-36.669,3.858,False
ZINC000000057124,lig4545,target001,autodock,-8.480,target001,dock,-47.141,4.820,False
ZINC000000057139,lig4546,target001,autodock,-6.530,target001,dock,-28.180,3.722,False
ZINC000000057140,lig4547,target001,autodock,-6.680,target001,dock,-35.458,21.701,False
ZINC000000057197,lig4548,target001,autodock,-7.100,target001,dock,-40.257,1.873,True
ZINC000000057377,lig4549,target001,autodock,-7.260,target001,dock,-35.118,11.530,False
ZINC000000057398,lig4550,target001,autodock,-8.060,target001,dock,-42.621,20.014,False
ZINC000000057401,lig4551,target001,autodock,-7.240,target001,,,,False
ZINC000000057415,lig4552,target001,autodock,-9.100,target001,dock,-41.907,2.239,False
ZINC000000057417,lig4553,target001,autodock,-7.270,target001,dock,-38.036,4.164,False
ZINC000000057435,lig4554,target001,autodock,-6.390,target001,dock,-35.437,20.593,False
ZINC000000057484,lig4555,target001,autodock,-8.020,target001,,,,False
ZINC000000057531,lig4556,target001,autodock,-8.590,target001,,,,False
ZINC000000057591,lig4557,target001,autodock,-7.690,target001,,,,False
ZINC000000057616,lig4558,target001,autodock,-7.120,target001,,,,False
ZINC000000057617,lig4559,target001,autodock,-7.150,target001,dock,-36.284,2.026,False
ZINC000000057641,lig4560,target001,autodock,-8.110,target001,,,,False
ZINC000000057712,lig4561,target001,autodock,-7.490,target001,,,,False
ZINC000000058134,lig4562,target001,autodock,-6.880,target001,dock,-43.454,20.915,False
ZINC000000058209,lig4563,target001,autodock,-7.150,target001,dock,-40.245,0.570,True
ZINC000000058216,lig4564,target001,autodock,-8.570,target001,dock,-32.349,3.919,False
ZINC000000058217,lig4565,target001,autodock,-8.790,target001,dock,-32.092,20.672,False
ZINC000000058218,lig4566,target001,autodock,-6.950,target001,dock,-32.089,4.757,False
ZINC000000058242,lig4567,target001,autodock,-8.690,target001,dock,-35.921,4.066,False
ZINC000000058294,lig4568,target001,autodock,-7.540,target001,,,,False
ZINC000000058295,lig4569,target001,autodock,-6.580,target001,dock,-31.240,5.371,False
ZINC000000058332,lig4570,target001,autodock,-9.420,target001,dock,-41.840,15.096,False
ZINC000000058403,lig4571,target001,autodock,-7.850,target001,dock,-39.286,5.686,False
ZINC000000058446,lig4572,target001,autodock,-9.090,target001,dock,-40.381,3.468,False
ZINC000000058473,lig4573,target001,autodock,-8.150,target001,,,,False
ZINC000000058512,lig4574,target001,autodock,-8.840,target001,dock,-40.468,6.664,False
ZINC000000058520,lig4575,target001,autodock,-7.970,target001,dock,-32.979,4.894,False
ZINC000000058753,lig4576,target001,autodock,-6.920,target001,dock,-38.484,21.026,False
ZINC000000058851,lig4577,target001,autodock,-10.710,target001,dock,-40.863,10.699,False
ZINC000000058931,lig4578,target001,autodock,-8.470,target001,dock,-47.500,9.315,False
ZINC000000058972,lig4579,target001,autodock,-9.090,target001,,,,False
ZINC000000059007,lig4580,target001,autodock,-10.520,target001,dock,-39.808,7.869,False
ZINC000000059340,lig4581,target001,autodock,-7.380,target001,dock,-36.819,7.048,False
ZINC000000059426,lig4582,target001,autodock,-6.500,target001,dock,-32.870,3.766,False
ZINC000000059458,lig4583,target001,autodock,-9.270,target001,,,,False
ZINC000000059478,lig4584,target001,autodock,-7.910,target001,dock,-41.295,22.029,False
ZINC000000059503,lig4585,target001,autodock,-7.790,target001,dock,-34.698,4.350,False
ZINC000000059621,lig4586,target001,autodock,-9.440,target001,dock,-44.937,9.739,False
ZINC000000059637,lig4587,target001,autodock,-7.240,target001,dock,-38.730,1.217,True
ZINC000000059706,lig4588,target001,autodock,-8.610,target001,dock,-36.925,8.811,False
ZINC000000059852,lig4589,target001,autodock,-9.360,target001,,,,False
ZINC000000059927,lig4590,target001,autodock,-8.260,target001,,,,False
ZINC000000059976,lig4591,target001,autodock,-8.360,target001,dock,-36.618,5.494,False
ZINC000000060053,lig4592,target001,autodock,-9.580,target001,dock,-40.812,7.981,False
ZINC000000060059,lig4593,target001,autodock,-8.490,target001,,,,False
ZINC000000060144,lig4594,target001,autodock,-9.350,target001,dock,-36.637,2.234,False
ZINC000000060227,lig4595,target001,autodock,-7.100,target001,dock,-36.721,22.583,False
ZINC000000060293,lig4596,target001,autodock,-7.300,target001,,,,False
ZINC000000060305,lig4597,target001,autodock,-7.990,target001,,,,False
ZINC000000060316,lig4598,target001,autodock,-7.850,target001,dock,-42.176,3.892,False
ZINC000000060358,lig4599,target001,autodock,-7.960,target001,dock,-32.834,7.720,False
ZINC000000060361,lig4600,target001,autodock,-9.160,target001,dock,-40.463,3.908,False
ZINC000000060380,lig4601,target001,autodock,-9.180,target001,,,,False
ZINC000000060586,lig4602,target001,autodock,-7.070,target001,dock,-34.442,20.259,False
ZINC000000060622,lig4603,target001,autodock,-7.750,target001,dock,-42.295,20.376,False
ZINC000000060630,lig4604,target001,autodock,-7.370,target001,dock,-31.443,19.655,False
ZINC000000060636,lig4605,target001,autodock,-9.330,target001,dock,-40.394,5.426,False
ZINC000000060692,lig4606,target001,autodock,-7.880,target001,dock,-42.657,3.628,False
ZINC000000060696,lig4607,target001,autodock,-8.180,target001,dock,-33.862,7.176,False
ZINC000000060732,lig4608,target001,autodock,-6.580,target001,dock,-33.562,6.148,False
ZINC000000060766,lig4609,target001,autodock,-9.070,target001,,,,False
ZINC000000060801,lig4610,target001,autodock,-9.860,target001,,,,False
ZINC000000060818,lig4611,target001,autodock,-8.760,target001,dock,-41.333,8.172,False
ZINC000000060890,lig4612,target001,autodock,-8.730,target001,dock,-36.199,7.211,False
ZINC000000060918,lig4613,target001,autodock,-8.100,target001,dock,-41.139,9.609,False
ZINC000000060928,lig4614,target001,autodock,-10.020,target001,,,,False
ZINC000000060961,lig4615,target001,autodock,-7.720,target001,dock,-36.473,3.133,False
ZINC000000061013,lig4616,target001,autodock,-6.660,target001,dock,-31.528,5.254,False
ZINC000000061054,lig4617,target001,autodock,-6.420,target001,dock,-31.878,6.951,False
