name,ligID,targetID_autodock,instance_autodock,autodock,targetID_dsx,instance_dsx,dsx,rmsd_autodock_dsx,consensus
ZINC000000051389,lig4351,target001,vina,-7.240,target001,autodock,-80.310,4.938,False
ZINC000000051411,lig4352,target001,autodock,-7.030,target001,dock,-86.381,0.006,True
ZINC000000051421,lig4353,target001,autodock,-6.780,target001,autodock,-91.032,3.888,False
ZINC000000051423,lig4354,target001,autodock,-7.030,target001,autodock,-84.075,0.103,True
ZINC000000051494,lig4355,target001,autodock,-6.660,target001,autodock,-79.940,0.387,True
ZINC000000051501,lig4356,target001,autodock,-7.370,target001,vina,-81.231,4.448,False
ZINC000000051515,lig4357,target001,autodock,-8.970,target001,autodock,-100.253,0.000,True
ZINC000000051527,lig4358,target001,autodock,-8.660,target001,autodock,-95.872,3.347,False
ZINC000000051593,lig4359,target001,autodock,-7.780,target001,vina,-90.494,3.344,False
ZINC000000051656,lig4360,target001,autodock,-6.950,target001,autodock,-90.206,0.000,True
ZINC000000051659,lig4361,target001,autodock,-9.030,target001,vina,-87.943,21.496,False
ZINC000000051665,lig4362,target001,autodock,-8.350,target001,dock,-86.347,7.943,False
ZINC000000051706,lig4363,target001,autodock,-10.990,target001,vina,-110.973,5.952,False
ZINC000000051745,lig4364,target001,autodock,-9.900,target001,autodock,-101.028,0.000,True
ZINC000000051750,lig4365,target001,autodock,-8.910,target001,autodock,-112.532,0.000,True
ZINC000000051752,lig4366,target001,autodock,-9.020,target001,autodock,-92.062,1.564,True
ZINC000000051755,lig4367,target001,autodock,-8.810,target001,autodock,-96.198,0.000,True
ZINC000000051764,lig4368,target001,autodock,-7.450,target001,autodock,-98.095,4.868,False
ZINC000000051868,lig4369,target001,autodock,-8.000,target001,dock,-82.907,6.002,False
ZINC000000051872,lig4370,target001,autodock,-8.270,target001,autodock,-86.305,3.087,False
ZINC000000051876,lig4371,target001,autodock,-10.630,target001,autodock,-119.448,0.000,True
ZINC000000051924,lig4372,target001,autodock,-7.970,target001,dock,-89.394,6.728,False
ZINC000000051943,lig4373,target001,autodock,-9.760,target001,autodock,-98.537,0.350,True
ZINC000000051944,lig4374,target001,vina,-8.180,target001,dock,-110.414,1.244,True
ZINC000000051972,lig4375,target001,autodock,-7.370,target001,autodock,-94.025,3.200,False
ZINC000000051988,lig4376,target001,autodock,-9.090,target001,autodock,-103.707,4.084,False
ZINC000000051993,lig4377,target001,autodock,-8.090,target001,vina,-96.060,5.084,False
ZINC000000052020,lig4378,target001,vina,-8.310,target001,vina,-89.402,0.000,True
ZINC000000052028,lig4379,target001,vina,-8.260,target001,vina,-105.248,3.643,False
ZINC000000052074,lig4380,target001,vina,-7.630,target001,autodock,-102.854,3.296,False
ZINC000000052106,lig4381,target001,autodock,-9.550,target001,vina,-98.923,7.264,False
ZINC000000052126,lig4382,target001,autodock,-8.880,target001,autodock,-84.892,4.260,False
ZINC000000052131,lig4383,target001,autodock,-9.620,target001,vina,-103.991,5.018,False
ZINC000000052134,lig4384,target001,autodock,-8.060,target001,vina,-94.546,8.076,False
ZINC000000052214,lig4385,target001,autodock,-7.180,target001,autodock,-77.975,0.000,True
ZINC000000052216,lig4386,target001,vina,-9.350,target001,vina,-97.833,0.000,True
ZINC000000052222,lig4387,target001,autodock,-7.650,target001,autodock,-86.850,0.000,True
ZINC000000052236,lig4388,target001,autodock,-7.300,target001,vina,-78.305,6.496,False
ZINC000000052243,lig4389,target001,autodock,-8.520,target001,autodock,-100.818,3.770,False
ZINC000000052263,lig4390,target001,autodock,-9.770,target001,vina,-107.587,2.167,False
ZINC000000052318,lig4391,target001,autodock,-7.040,target001,vina,-83.164,3.071,False
ZINC000000052331,lig4392,target001,autodock,-8.370,target001,autodock,-101.075,3.813,False
ZINC000000052332,lig4393,target001,vina,-10.740,target001,vina,-112.002,0.000,True
ZINC000000052359,lig4394,target001,autodock,-10.160,target001,autodock,-99.370,15.617,False
ZINC000000052404,lig4395,target001,autodock,-8.020,target001,dock,-91.779,1.081,True
ZINC000000052463,lig4396,target001,autodock,-9.300,target001,autodock,-101.539,7.684,False
ZINC000000052487,lig4397,target001,autodock,-7.920,target001,autodock,-111.623,1.786,True
ZINC000000052495,lig4398,target001,autodock,-7.820,target001,vina,-111.885,4.625,False
ZINC000000052502,lig4399,target001,autodock,-8.310,target001,dock,-86.598,10.081,False
ZINC000000052503,lig4400,target001,autodock,-9.070,target001,vina,-97.426,1.494,True
ZINC000000052548,lig4401,target001,dock,-8.100,target001,dock,-81.896,0.000,True
ZINC000000052551,lig4402,target001,autodock,-8.290,target001,vina,-88.497,5.338,False
ZINC000000052576,lig4403,target001,autodock,-6.850,target001,vina,-92.366,5.215,False
ZINC000000052632,lig4404,target001,autodock,-8.130,target001,vina,-84.697,6.641,False
ZINC000000052653,lig4405,target001,autodock,-8.300,target001,vina,-109.959,1.672,True
ZINC000000052679,lig4406,target001,autodock,-8.340,target001,autodock,-88.101,21.126,False
ZINC000000052696,lig4407,target001,autodock,-8.300,target001,dock,-85.794,20.005,False
ZINC000000052697,lig4408,target001,autodock,-7.920,target001,autodock,-77.271,4.081,False
ZINC000000052705,lig4409,target001,autodock,-7.610,target001,vina,-84.084,4.429,False
ZINC000000052709,lig4410,target001,autodock,-8.340,target001,autodock,-97.078,6.676,False
ZINC000000052719,lig4411,target001,vina,-9.350,target001,vina,-108.371,0.000,True
ZINC000000052738,lig4412,target001,autodock,-10.050,target001,autodock,-102.000,6.833,False
ZINC000000052742,lig4413,target001,autodock,-10.000,target001,autodock,-109.350,14.075,False
ZINC000000052746,lig4414,target001,autodock,-9.830,target001,autodock,-97.387,0.000,True
ZINC000000052754,lig4415,target001,autodock,-8.370,target001,dock,-91.513,2.587,False
ZINC000000052803,lig4416,target001,autodock,-7.800,target001,vina,-85.722,4.613,False
ZINC000000052841,lig4417,target001,autodock,-8.360,target001,autodock,-87.622,2.725,False
ZINC000000052876,lig4418,target001,autodock,-7.860,target001,vina,-98.488,3.493,False
ZINC000000052891,lig4419,target001,autodock,-9.800,target001,autodock,-98.357,0.000,True
ZINC000000052894,lig4420,target001,autodock,-7.960,target001,vina,-105.924,8.726,False
ZINC000000052896,lig4421,target001,autodock,-9.710,target001,vina,-102.512,5.513,False
ZINC000000052954,lig4422,target001,autodock,-8.440,target001,autodock,-90.443,3.270,False
ZINC000000053020,lig4423,target001,autodock,-7.480,target001,vina,-88.652,0.146,True
ZINC000000053031,lig4424,target001,autodock,-6.970,target001,vina,-53.895,18.936,False
ZINC000000053032,lig4425,target001,autodock,-7.960,target001,autodock,-82.647,0.000,True
ZINC000000053042,lig4426,target001,autodock,-7.640,target001,vina,-92.812,4.656,False
ZINC000000053078,lig4427,target001,autodock,-7.830,target001,vina,-75.275,7.213,False
ZINC000000053108,lig4428,target001,autodock,-8.280,target001,dock,-91.089,5.989,False
ZINC000000053123,lig4429,target001,autodock,-7.320,target001,autodock,-87.000,3.178,False
ZINC000000053160,lig4430,target001,autodock,-9.530,target001,vina,-85.601,5.280,False
ZINC000000053178,lig4431,target001,autodock,-10.620,target001,autodock,-98.745,6.566,False
ZINC000000053204,lig4432,target001,vina,-9.900,target001,autodock,-80.904,5.792,False
ZINC000000053208,lig4433,target001,autodock,-10.110,target001,autodock,-96.265,0.000,True
ZINC000000053220,lig4434,target001,autodock,-8.550,target001,vina,-87.271,1.988,True
ZINC000000053230,lig4435,target001,autodock,-7.340,target001,vina,-79.296,3.914,False
ZINC000000053252,lig4436,target001,autodock,-9.570,target001,vina,-98.795,7.590,False
ZINC000000053404,lig4437,target001,autodock,-8.870,target001,autodock,-98.096,6.120,False
ZINC000000053407,lig4438,target001,autodock,-5.130,target001,autodock,-86.725,4.978,False
ZINC000000053408,lig4439,target001,autodock,-7.410,target001,autodock,-79.264,4.710,False
ZINC000000053410,lig4440,target001,autodock,-8.160,target001,dock,-95.578,21.234,False
ZINC000000053411,lig4441,target001,autodock,-8.070,target001,autodock,-89.610,2.604,False
ZINC000000053433,lig4442,target001,autodock,-7.710,target001,dock,-85.533,7.390,False
ZINC000000053461,lig4443,target001,autodock,-9.010,target001,autodock,-87.855,2.762,False
ZINC000000053471,lig4444,target001,autodock,-8.390,target001,autodock,-78.662,7.087,False
ZINC000000053486,lig4445,target001,autodock,-8.670,target001,autodock,-91.324,0.000,True
ZINC000000053488,lig4446,target001,vina,-8.500,target001,autodock,-99.207,5.080,False
ZINC000000053493,lig4447,target001,autodock,-8.120,target001,autodock,-87.821,3.265,False
ZINC000000053500,lig4448,target001,vina,-10.160,target001,autodock,-110.581,2.786,False
ZINC000000053508,lig4449,target001,autodock,-10.670,target001,vina,-105.614,5.137,False
ZINC000000053522,lig4450,target001,autodock,-6.640,target001,autodock,-82.779,2.643,False
ZINC000000053548,lig4451,target001,vina,-8.090,target001,autodock,-94.576,7.519,False
ZINC000000053553,lig4452,target001,dock,-8.190,target001,dock,-85.036,0.000,True
ZINC000000053556,lig4453,target001,autodock,-8.000,target001,autodock,-93.070,0.001,True
ZINC000000053635,lig4454,target001,autodock,-7.760,target001,autodock,-89.473,2.916,False
ZINC000000053676,lig4455,target001,autodock,-7.980,target001,autodock,-90.261,13.346,False
ZINC000000053693,lig4456,target001,autodock,-9.270,target001,vina,-102.091,4.814,False
ZINC000000053725,lig4457,target001,dock,-6.860,target001,dock,-73.989,0.000,True
ZINC000000053797,lig4458,target001,autodock,-10.460,target001,autodock,-98.601,2.001,False
ZINC000000053807,lig4459,target001,vina,-7.670,target001,autodock,-98.750,1.956,True
ZINC000000053814,lig4460,target001,autodock,-9.940,target001,vina,-114.618,4.842,False
ZINC000000053823,lig4461,target001,autodock,-8.750,target001,vina,-98.053,3.496,False
ZINC000000053826,lig4462,target001,autodock,-7.980,target001,autodock,-90.979,6.064,False
ZINC000000053841,lig4463,target001,autodock,-7.830,target001,vina,-96.717,7.208,False
ZINC000000053887,lig4464,target001,dock,-7.760,target001,vina,-72.510,1.491,True
ZINC000000053935,lig4465,target001,autodock,-7.380,target001,autodock,-83.176,4.235,False
ZINC000000053993,lig4466,target001,autodock,-8.020,target001,vina,-85.022,7.049,False
ZINC000000054070,lig4467,target001,autodock,-9.580,target001,vina,-79.854,2.901,False
ZINC000000054100,lig4468,target001,autodock,-7.450,target001,autodock,-80.220,6.942,False
ZINC000000054130,lig4469,target001,autodock,-8.740,target001,vina,-89.554,4.766,False
ZINC000000054159,lig4470,target001,autodock,-8.860,target001,autodock,-98.019,4.970,False
ZINC000000054184,lig4471,target001,autodock,-10.010,target001,dock,-97.482,6.418,False
ZINC000000054233,lig4472,target001,autodock,-7.360,target001,autodock,-107.928,4.283,False
ZINC000000054251,lig4473,target001,autodock,-6.380,target001,vina,-66.159,3.394,False
ZINC000000054252,lig4474,target001,autodock,-8.740,target001,autodock,-102.174,5.663,False
ZINC000000054272,lig4475,target001,autodock,-6.700,target001,autodock,-96.118,6.697,False
ZINC000000054293,lig4476,target001,autodock,-6.740,target001,vina,-100.496,4.596,False
ZINC000000054351,lig4477,target001,vina,-8.620,target001,vina,-100.698,7.353,False
ZINC000000054373,lig4478,target001,autodock,-7.620,target001,dock,-84.630,3.098,False
ZINC000000054378,lig4479,target001,autodock,-7.050,target001,vina,-91.358,5.390,False
ZINC000000054390,lig4480,target001,autodock,-7.670,target001,autodock,-102.394,0.000,True
ZINC000000054394,lig4481,target001,autodock,-6.540,target001,vina,-91.316,4.771,False
ZINC000000054404,lig4482,target001,autodock,-9.210,target001,autodock,-103.294,1.424,True
ZINC000000054422,lig4483,target001,autodock,-8.430,target001,vina,-90.872,3.866,False
ZINC000000054439,lig4484,target001,autodock,-7.910,target001,vina,-100.735,3.636,False
ZINC000000054467,lig4485,target001,autodock,-8.510,target001,vina,-109.077,6.997,False
ZINC000000054477,lig4486,target001,autodock,-10.400,target001,autodock,-96.398,0.003,True
ZINC000000054513,lig4487,target001,autodock,-8.290,target001,autodock,-94.818,0.000,True
ZINC000000054516,lig4488,target001,autodock,-6.920,target001,vina,-88.454,4.369,False
ZINC000000054519,lig4489,target001,autodock,-9.650,target001,autodock,-106.330,6.399,False
ZINC000000054529,lig4490,target001,autodock,-8.180,target001,autodock,-84.387,13.556,False
ZINC000000054554,lig4491,target001,autodock,-9.470,target001,dock,-118.215,1.642,True
ZINC000000054608,lig4492,target001,autodock,-8.850,target001,vina,-90.134,5.546,False
ZINC000000054644,lig4493,target001,vina,-7.680,target001,autodock,-93.897,3.370,False
ZINC000000054662,lig4494,target001,autodock,-6.600,target001,vina,-69.454,3.488,False
ZINC000000054674,lig4495,target001,autodock,-8.140,target001,dock,-80.272,4.695,False
ZINC000000054691,lig4496,target001,autodock,-7.700,target001,autodock,-89.063,7.221,False
ZINC000000054823,lig4497,target001,vina,-6.400,target001,dock,-82.744,20.346,False
ZINC000000054859,lig4498,target001,autodock,-6.920,target001,vina,-87.346,6.060,False
ZINC000000054862,lig4499,target001,autodock,-8.240,target001,vina,-94.963,7.642,False
ZINC000000054916,lig4500,target001,autodock,-9.040,target001,vina,-97.022,6.086,False
ZINC000000054920,lig4501,target001,autodock,-7.340,target001,autodock,-68.622,0.000,True
ZINC000000054945,lig4502,target001,autodock,-9.930,target001,autodock,-93.391,5.722,False
ZINC000000054958,lig4503,target001,autodock,-9.120,target001,autodock,-92.293,4.989,False
ZINC000000055011,lig4504,target001,autodock,-6.180,target001,dock,-88.197,4.949,False
ZINC000000055043,lig4505,target001,autodock,-8.350,target001,vina,-88.651,3.547,False
ZINC000000055240,lig4506,target001,autodock,-5.320,target001,autodock,-64.094,2.078,False
ZINC000000055267,lig4507,target001,autodock,-6.860,target001,autodock,-88.237,2.017,False
ZINC000000055271,lig4508,target001,vina,-7.950,target001,vina,-96.081,0.000,True
ZINC000000055272,lig4509,target001,vina,-7.770,target001,vina,-96.872,6.360,False
ZINC000000055293,lig4510,target001,autodock,-9.600,target001,autodock,-110.186,0.000,True
ZINC000000055389,lig4511,target001,autodock,-9.740,target001,autodock,-99.966,6.756,False
ZINC000000055390,lig4512,target001,autodock,-8.500,target001,autodock,-93.071,4.350,False
ZINC000000055397,lig4513,target001,autodock,-8.230,target001,autodock,-91.835,0.000,True
ZINC000000055433,lig4514,target001,autodock,-9.940,target001,vina,-109.775,1.662,True
ZINC000000055440,lig4515,target001,autodock,-6.920,target001,vina,-84.716,20.813,False
ZINC000000055479,lig4516,target001,autodock,-7.470,target001,vina,-88.287,5.546,False
ZINC000000055513,lig4517,target001,autodock,-7.050,target001,vina,-77.706,3.138,False
ZINC000000055566,lig4518,target001,autodock,-10.600,target001,autodock,-113.985,0.651,True
ZINC000000055671,lig4519,target001,autodock,-9.350,target001,autodock,-99.407,6.561,False
ZINC000000056296,lig4520,target001,autodock,-6.210,target001,autodock,-96.756,0.827,True
ZINC000000056306,lig4521,target001,autodock,-8.650,target001,vina,-102.970,5.402,False
ZINC000000056345,lig4522,target001,autodock,-8.380,target001,vina,-104.574,5.481,False
ZINC000000056410,lig4523,target001,autodock,-8.450,target001,autodock,-98.699,0.000,True
ZINC000000056415,lig4524,target001,autodock,-7.500,target001,autodock,-78.115,3.103,False
ZINC000000056418,lig4525,target001,autodock,-6.960,target001,vina,-95.721,6.698,False
ZINC000000056445,lig4526,target001,autodock,-8.090,target001,vina,-87.636,15.614,False
ZINC000000056467,lig4527,target001,dock,-8.200,target001,vina,-90.031,1.204,True
ZINC000000056501,lig4528,target001,autodock,-6.470,target001,autodock,-83.629,16.555,False
ZINC000000056538,lig4529,target001,autodock,-4.660,target001,vina,-98.939,0.702,True
ZINC000000056582,lig4530,target001,autodock,-6.940,target001,dock,-81.880,21.511,False
ZINC000000056583,lig4531,target001,autodock,-8.910,target001,autodock,-89.743,0.000,True
ZINC000000056587,lig4532,target001,autodock,-10.160,target001,vina,-103.208,2.209,False
ZINC000000056591,lig4533,target001,autodock,-8.700,target001,vina,-74.145,3.901,False
ZINC000000056598,lig4534,target001,autodock,-7.380,target001,autodock,-87.947,3.118,False
ZINC000000056603,lig4535,target001,autodock,-7.610,target001,autodock,-89.489,14.456,False
ZINC000000056794,lig4536,target001,autodock,-8.070,target001,autodock,-97.272,6.883,False
ZINC000000056833,lig4537,target001,autodock,-4.350,target001,vina,-65.476,18.562,False
ZINC000000056845,lig4538,target001,autodock,-6.450,target001,dock,-59.264,4.476,False
ZINC000000056913,lig4539,target001,autodock,-6.690,target001,autodock,-72.771,16.652,False
ZINC000000056983,lig4540,target001,autodock,-5.920,target001,dock,-55.238,2.516,False
ZINC000000057026,lig4541,target001,autodock,-8.060,target001,dock,-83.219,10.135,False
ZINC000000057053,lig4542,target001,autodock,-7.110,target001,autodock,-80.583,21.830,False
ZINC000000057097,lig4543,target001,autodock,-7.180,target001,autodock,-84.848,5.754,False
ZINC000000057114,lig4544,target001,autodock,-8.020,target001,dock,-92.375,6.110,False
ZINC000000057124,lig4545,target001,autodock,-8.390,target001,vina,-106.476,3.020,False
ZINC000000057139,lig4546,target001,autodock,-6.340,target001,vina,-49.152,0.003,True
ZINC000000057140,lig4547,target001,dock,-6.450,target001,dock,-52.361,0.000,True
ZINC000000057197,lig4548,target001,autodock,-7.060,target001,autodock,-65.769,0.568,True
ZINC000000057377,lig4549,target001,autodock,-7.170,target001,vina,-99.777,7.740,False
ZINC000000057398,lig4550,target001,autodock,-8.610,target001,autodock,-100.842,3.317,False
ZINC000000057401,lig4551,target001,autodock,-7.700,target001,vina,-94.061,3.993,False
ZINC000000057415,lig4552,target001,autodock,-8.220,target001,dock,-98.505,5.623,False
ZINC000000057417,lig4553,target001,autodock,-8.270,target001,autodock,-92.874,4.162,False
ZINC000000057435,lig4554,target001,autodock,-7.250,target001,autodock,-91.368,6.791,False
ZINC000000057484,lig4555,target001,vina,-6.300,target001,vina,-88.668,0.000,True
ZINC000000057531,lig4556,target001,autodock,-9.200,target001,autodock,-107.568,8.275,False
ZINC000000057591,lig4557,target001,autodock,-7.490,target001,vina,-86.551,5.040,False
ZINC000000057616,lig4558,target001,autodock,-7.590,target001,vina,-89.610,3.302,False
ZINC000000057617,lig4559,target001,autodock,-7.470,target001,autodock,-84.878,3.055,False
ZINC000000057641,lig4560,target001,autodock,-7.380,target001,vina,-84.358,0.930,True
ZINC000000057712,lig4561,target001,autodock,-8.930,target001,vina,-71.295,3.437,False
ZINC000000058134,lig4562,target001,autodock,-7.500,target001,vina,-82.608,5.962,False
ZINC000000058209,lig4563,target001,autodock,-7.200,target001,dock,-67.180,7.289,False
ZINC000000058216,lig4564,target001,autodock,-8.300,target001,vina,-79.164,2.015,False
ZINC000000058217,lig4565,target001,autodock,-8.570,target001,vina,-75.508,3.751,False
ZINC000000058218,lig4566,target001,autodock,-5.900,target001,vina,-60.324,3.510,False
ZINC000000058242,lig4567,target001,autodock,-9.130,target001,autodock,-88.354,2.241,False
ZINC000000058294,lig4568,target001,autodock,-7.420,target001,autodock,-100.971,4.670,False
ZINC000000058295,lig4569,target001,autodock,-6.140,target001,vina,-75.057,2.863,False
ZINC000000058332,lig4570,target001,autodock,-8.600,target001,vina,-96.126,9.136,False
ZINC000000058403,lig4571,target001,autodock,-8.060,target001,vina,-86.087,5.771,False
ZINC000000058446,lig4572,target001,dock,-8.600,target001,vina,-84.059,2.538,False
ZINC000000058473,lig4573,target001,autodock,-6.910,target001,vina,-75.123,6.143,False
ZINC000000058512,lig4574,target001,autodock,-9.320,target001,vina,-108.811,6.709,False
ZINC000000058520,lig4575,target001,autodock,-7.630,target001,dock,-74.185,21.419,False
ZINC000000058753,lig4576,target001,autodock,-7.790,target001,autodock,-99.807,0.000,True
ZINC000000058851,lig4577,target001,autodock,-10.940,target001,autodock,-108.875,0.955,True
ZINC000000058931,lig4578,target001,autodock,-9.390,target001,dock,-93.990,5.673,False
ZINC000000058972,lig4579,target001,autodock,-8.860,target001,vina,-105.026,7.977,False
ZINC000000059007,lig4580,target001,autodock,-10.940,target001,autodock,-93.876,1.101,True
ZINC000000059340,lig4581,target001,autodock,-8.650,target001,autodock,-81.597,1.663,True
ZINC000000059426,lig4582,target001,autodock,-6.870,target001,vina,-77.373,4.526,False
ZINC000000059458,lig4583,target001,autodock,-9.890,target001,autodock,-109.076,10.166,False
ZINC000000059478,lig4584,target001,autodock,-8.820,target001,vina,-115.488,5.028,False
ZINC000000059503,lig4585,target001,autodock,-6.730,target001,vina,-76.598,3.449,False
ZINC000000059621,lig4586,target001,autodock,-9.360,target001,autodock,-107.370,11.178,False
ZINC000000059637,lig4587,target001,autodock,-7.310,target001,vina,-78.760,1.474,True
ZINC000000059706,lig4588,target001,autodock,-8.270,target001,autodock,-82.390,10.139,False
ZINC000000059852,lig4589,target001,autodock,-9.430,target001,vina,-77.607,7.219,False
ZINC000000059927,lig4590,target001,autodock,-8.470,target001,autodock,-93.005,4.110,False
ZINC000000059976,lig4591,target001,autodock,-8.350,target001,vina,-81.603,7.679,False
ZINC000000060053,lig4592,target001,autodock,-9.050,target001,dock,-95.797,7.966,False
ZINC000000060059,lig4593,target001,autodock,-8.660,target001,vina,-95.786,6.509,False
ZINC000000060144,lig4594,target001,autodock,-10.240,target001,autodock,-97.450,1.953,True
ZINC000000060227,lig4595,target001,autodock,-7.330,target001,autodock,-83.761,2.190,False
ZINC000000060293,lig4596,target001,autodock,-7.490,target001,autodock,-82.618,4.551,False
ZINC000000060305,lig4597,target001,autodock,-8.970,target001,vina,-106.561,4.378,False
ZINC000000060316,lig4598,target001,autodock,-7.910,target001,autodock,-104.098,0.000,True
ZINC000000060358,lig4599,target001,autodock,-8.560,target001,vina,-99.040,7.812,False
ZINC000000060361,lig4600,target001,autodock,-9.410,target001,autodock,-105.394,5.861,False
ZINC000000060380,lig4601,target001,autodock,-9.730,target001,vina,-102.972,9.937,False
ZINC000000060586,lig4602,target001,autodock,-7.210,target001,vina,-96.079,5.435,False
ZINC000000060622,lig4603,target001,autodock,-8.300,target001,autodock,-96.294,1.004,True
ZINC000000060630,lig4604,target001,autodock,-7.530,target001,vina,-91.312,19.615,False
ZINC000000060636,lig4605,target001,autodock,-10.110,target001,vina,-125.725,4.931,False
ZINC000000060692,lig4606,target001,autodock,-9.300,target001,vina,-99.921,3.317,False
ZINC000000060696,lig4607,target001,autodock,-8.380,target001,autodock,-92.227,2.219,False
ZINC000000060732,lig4608,target001,autodock,-7.040,target001,autodock,-73.522,0.000,True
ZINC000000060766,lig4609,target001,autodock,-10.850,target001,vina,-107.614,7.345,False
ZINC000000060801,lig4610,target001,autodock,-11.140,target001,vina,-107.716,5.539,False
ZINC000000060818,lig4611,target001,dock,-8.940,target001,vina,-102.723,2.415,False
ZINC000000060890,lig4612,target001,autodock,-8.630,target001,autodock,-77.974,1.831,True
ZINC000000060918,lig4613,target001,autodock,-7.810,target001,vina,-104.292,9.150,False
ZINC000000060928,lig4614,target001,autodock,-10.910,target001,autodock,-104.356,8.088,False
ZINC000000060961,lig4615,target001,autodock,-7.260,target001,autodock,-85.560,4.839,False
ZINC000000061013,lig4616,target001,autodock,-6.770,target001,autodock,-84.727,0.000,True
ZINC000000061054,lig4617,target001,autodock,-5.850,target001,autodock,-70.658,1.411,True
ZINC000000061123,lig4618,target001,autodock,-9.090,target001,vina,-80.008,5.407,False
ZINC000000061167,lig4619,target001,autodock,-8.730,target001,dock,-79.910,4.949,False
ZINC000000061233,lig4620,target001,autodock,-9.160,target001,vina,-76.628,7.826,False
ZINC000000061241,lig4621,target001,autodock,-8.970,target001,vina,-86.326,5.765,False
ZINC000000061362,lig4622,target001,autodock,-7.650,target001,dock,-87.252,3.262,False
ZINC000000061387,lig4623,target001,autodock,-8.410,target001,dock,-73.229,3.433,False
ZINC000000061389,lig4624,target001,autodock,-8.200,target001,vina,-88.947,8.313,False
ZINC000000061451,lig4625,target001,autodock,-9.410,target001,autodock,-95.520,0.000,True
ZINC000000061490,lig4626,target001,vina,-9.040,target001,autodock,-96.346,15.808,False
ZINC000000061647,lig4627,target001,autodock,-9.600,target001,autodock,-94.800,6.615,False
ZINC000000061783,lig4628,target001,autodock,-9.450,target001,dock,-79.534,8.070,False
ZINC000000061796,lig4629,target001,autodock,-9.390,target001,vina,-86.559,4.929,False
ZINC000000061804,lig4630,target001,dock,-9.060,target001,dock,-81.832,3.498,False
ZINC000000061806,lig4631,target001,autodock,-9.800,target001,autodock,-90.302,2.241,False
ZINC000000061838,lig4632,target001,autodock,-7.680,target001,autodock,-94.464,13.312,False
ZINC000000061903,lig4633,target001,autodock,-8.340,target001,autodock,-97.527,7.011,False
ZINC000000061931,lig4634,target001,autodock,-9.870,target001,vina,-114.255,5.318,False
ZINC000000061956,lig4635,target001,autodock,-9.370,target001,vina,-100.038,5.212,False
ZINC000000061969,lig4636,target001,autodock,-9.300,target001,autodock,-94.216,0.822,True
ZINC000000061971,lig4637,target001,autodock,-9.470,target001,autodock,-109.570,0.000,True
ZINC000000062034,lig4638,target001,autodock,-9.500,target001,vina,-90.931,6.375,False
ZINC000000062050,lig4639,target001,autodock,-8.090,target001,autodock,-87.202,19.371,False
ZINC000000062109,lig4640,target001,autodock,-7.130,target001,autodock,-95.397,3.970,False
ZINC000000062168,lig4641,target001,autodock,-13.660,target001,autodock,-86.680,0.000,True
ZINC000000062202,lig4642,target001,autodock,-8.130,target001,autodock,-100.655,0.000,True
ZINC000000062215,lig4643,target001,autodock,-7.160,target001,autodock,-87.521,0.550,True
ZINC000000062219,lig4644,target001,vina,-8.740,target001,autodock,-85.814,0.051,True
ZINC000000062220,lig4645,target001,autodock,-10.120,target001,autodock,-92.866,14.224,False
ZINC000000062223,lig4646,target001,autodock,-10.590,target001,vina,-104.821,5.526,False
ZINC000000062231,lig4647,target001,autodock,-9.200,target001,autodock,-100.495,4.472,False
ZINC000000062269,lig4648,target001,autodock,-7.560,target001,autodock,-97.840,7.159,False
ZINC000000062314,lig4649,target001,autodock,-11.240,target001,vina,-100.297,6.967,False
ZINC000000062379,lig4650,target001,autodock,-7.340,target001,autodock,-95.203,7.871,False
ZINC000000062392,lig4651,target001,autodock,-7.890,target001,vina,-86.117,4.936,False
ZINC000000062469,lig4652,target001,vina,-7.350,target001,autodock,-84.293,2.147,False
ZINC000000062488,lig4653,target001,dock,-7.180,target001,autodock,-92.168,4.776,False
ZINC000000062524,lig4654,target001,autodock,-9.550,target001,vina,-98.185,20.143,False
ZINC000000062529,lig4655,target001,autodock,-11.060,target001,vina,-94.419,4.499,False
ZINC000000062603,lig4656,target001,autodock,-10.870,target001,autodock,-104.326,0.000,True
ZINC000000062625,lig4657,target001,autodock,-8.240,target001,vina,-86.239,5.303,False
ZINC000000062712,lig4658,target001,autodock,-8.970,target001,autodock,-102.232,5.768,False
ZINC000000062737,lig4659,target001,autodock,-7.180,target001,autodock,-78.609,3.835,False
ZINC000000062748,lig4660,target001,autodock,-7.730,target001,vina,-85.537,7.676,False
ZINC000000062765,lig4661,target001,autodock,-5.760,target001,dock,-83.054,4.729,False
ZINC000000062779,lig4662,target001,autodock,-7.730,target001,vina,-118.908,5.809,False
ZINC000000062807,lig4663,target001,autodock,-8.420,target001,vina,-97.466,3.913,False
ZINC000000062910,lig4664,target001,dock,-8.480,target001,dock,-91.415,0.000,True
ZINC000000062958,lig4665,target001,autodock,-8.460,target001,vina,-71.991,20.901,False
ZINC000000063033,lig4666,target001,autodock,-8.330,target001,autodock,-85.795,5.515,False
ZINC000000063046,lig4667,target001,autodock,-10.840,target001,autodock,-107.339,6.479,False
ZINC000000063056,lig4668,target001,autodock,-10.090,target001,autodock,-102.802,8.130,False
ZINC000000063057,lig4669,target001,autodock,-8.520,target001,autodock,-101.347,2.366,False
ZINC000000063060,lig4670,target001,autodock,-8.010,target001,dock,-79.111,21.186,False
ZINC000000063079,lig4671,target001,vina,-8.900,target001,autodock,-124.483,5.789,False
