name,ligID,targetID_autodock,instance_autodock,autodock,targetID_vina,instance_vina,vina,targetID_dsx,instance_dsx,dsx,rmsd_autodock_vina,rmsd_autodock_dsx,consensus
ZINC000000092039,lig4964,target001,autodock,-10.150,target001,autodock,-8.022,target001,autodock,-111.174,6.751,0.000,False
ZINC000000092784,lig4965,target001,autodock,-9.220,target001,vina,-7.918,target001,vina,-93.641,2.910,3.943,False
ZINC000000092836,lig4966,target001,vina,-5.500,target001,vina,-5.431,target001,autodock,-95.450,16.827,1.453,False
ZINC000000092887,lig4967,target001,autodock,-9.600,target001,autodock,-7.552,target001,vina,-97.206,2.741,6.944,False
ZINC000000092982,lig4968,target001,autodock,-7.740,target001,autodock,-5.449,target001,autodock,-75.310,4.073,4.073,False
ZINC000000093129,lig4969,target001,vina,-9.620,target001,vina,-6.573,target001,vina,-97.323,0.000,0.000,True
ZINC000000093205,lig4970,target001,autodock,-7.970,target001,vina,-7.205,target001,vina,-105.340,9.348,9.348,False
ZINC000000093217,lig4971,target001,autodock,-10.130,target001,vina,-7.976,target001,autodock,-110.893,4.720,0.000,False
ZINC000000093223,lig4972,target001,autodock,-8.300,target001,vina,-7.080,target001,vina,-91.823,4.512,4.512,False
ZINC000000093224,lig4973,target001,autodock,-8.090,target001,autodock,-7.305,target001,autodock,-94.705,0.000,3.009,False
ZINC000000093233,lig4974,target001,autodock,-9.760,target001,autodock,-7.391,target001,dock,-91.556,2.270,5.676,False
ZINC000000093604,lig4975,target001,autodock,-8.820,target001,vina,-6.451,target001,autodock,-95.126,13.703,14.525,False
ZINC000000093655,lig4976,target001,autodock,-8.920,target001,vina,-8.647,target001,autodock,-95.515,9.254,0.000,False
ZINC000000093690,lig4977,target001,autodock,-9.610,target001,autodock,-7.238,target001,autodock,-98.792,5.296,5.296,False
ZINC000000093807,lig4978,target001,autodock,-8.250,target001,vina,-6.225,target001,autodock,-92.589,27.150,16.233,False
ZINC000000093918,lig4979,target001,autodock,-8.480,target001,vina,-8.392,target001,vina,-101.183,5.155,4.645,False
ZINC000000094195,lig4980,target001,autodock,-8.760,target001,vina,-7.875,target001,vina,-104.450,6.745,5.062,False
ZINC000000094462,lig4981,target001,autodock,-9.030,target001,vina,-7.826,target001,vina,-90.928,4.375,13.751,False
ZINC000000094472,lig4982,target001,autodock,-8.640,target001,vina,-7.694,target001,autodock,-87.472,4.265,0.711,False
ZINC000000094639,lig4983,target001,autodock,-9.950,target001,autodock,-7.687,target001,vina,-97.672,4.692,4.785,False
ZINC000000095233,lig4984,target001,autodock,-7.800,target001,vina,-5.978,target001,vina,-98.211,4.498,6.733,False
ZINC000000095691,lig4985,target001,autodock,-8.160,target001,dock,-7.683,target001,dock,-79.917,1.893,4.599,False
ZINC000000095693,lig4986,target001,autodock,-7.480,target001,autodock,-8.286,target001,autodock,-85.200,0.280,8.876,False
ZINC000000096095,lig4987,target001,vina,-9.690,target001,vina,-8.629,target001,vina,-104.889,2.285,2.285,False
ZINC000000096450,lig4988,target001,autodock,-7.720,target001,vina,-7.316,target001,autodock,-103.937,6.699,6.252,False
ZINC000000096649,lig4989,target001,autodock,-8.420,target001,vina,-8.147,target001,vina,-107.707,2.672,2.672,False
ZINC000000098212,lig4990,target001,autodock,-8.480,target001,autodock,-7.215,target001,autodock,-84.471,4.526,6.651,False
ZINC000000098376,lig4991,target001,autodock,-8.730,target001,autodock,-9.403,target001,autodock,-99.327,1.092,0.000,True
ZINC000000098414,lig4992,target001,autodock,-8.840,target001,autodock,-7.705,target001,autodock,-100.990,0.000,0.000,True
ZINC000000098548,lig4993,target001,autodock,-8.070,target001,autodock,-7.714,target001,autodock,-111.767,1.041,0.000,True
ZINC000000098555,lig4994,target001,autodock,-9.350,target001,autodock,-7.655,target001,autodock,-117.231,4.416,4.104,False
ZINC000000098570,lig4995,target001,autodock,-8.540,target001,vina,-7.953,target001,vina,-102.592,5.032,0.072,False
ZINC000000098595,lig4996,target001,autodock,-8.520,target001,autodock,-7.389,target001,vina,-114.643,6.741,5.890,False
ZINC000000098602,lig4997,target001,autodock,-9.540,target001,vina,-7.423,target001,vina,-121.474,2.785,5.195,False
ZINC000000098638,lig4998,target001,autodock,-8.930,target001,autodock,-7.243,target001,autodock,-109.003,3.881,6.373,False
ZINC000000098649,lig4999,target001,autodock,-8.870,target001,autodock,-7.235,target001,autodock,-91.324,5.593,0.000,False
ZINC000000098696,lig5000,target001,autodock,-9.130,target001,vina,-7.638,target001,vina,-113.471,6.362,6.362,False
ZINC000000098707,lig5001,target001,autodock,-9.310,target001,vina,-7.782,target001,vina,-112.951,5.282,6.644,False
ZINC000000098738,lig5002,target001,autodock,-7.290,target001,vina,-7.226,target001,autodock,-98.863,2.454,2.457,False
ZINC000000098768,lig5003,target001,vina,-9.860,target001,vina,-7.853,target001,vina,-113.642,0.000,0.000,True
ZINC000000098844,lig5004,target001,autodock,-8.220,target001,autodock,-6.984,target001,vina,-104.421,3.745,3.992,False
ZINC000000098958,lig5005,target001,autodock,-7.700,target001,autodock,-8.510,target001,autodock,-85.101,1.348,3.453,False
ZINC000000099181,lig5006,target001,autodock,-8.450,target001,autodock,-7.451,target001,autodock,-88.901,5.082,5.632,False
ZINC000000099226,lig5007,target001,autodock,-9.720,target001,autodock,-8.601,target001,autodock,-99.717,0.000,2.175,False
ZINC000000099266,lig5008,target001,autodock,-9.390,target001,autodock,-7.570,target001,autodock,-97.881,7.899,7.899,False
ZINC000000099474,lig5009,target001,autodock,-8.170,target001,autodock,-8.012,target001,autodock,-100.439,0.000,0.000,True
ZINC000000099905,lig5010,target001,autodock,-10.120,target001,autodock,-8.344,target001,autodock,-112.254,6.959,3.192,False
ZINC000000099958,lig5011,target001,autodock,-7.940,target001,vina,-7.114,target001,vina,-95.475,5.787,4.180,False
ZINC000000100116,lig5012,target001,autodock,-9.300,target001,autodock,-7.904,target001,autodock,-103.730,0.990,0.000,True
ZINC000000100133,lig5013,target001,autodock,-7.520,target001,vina,-7.707,target001,vina,-93.827,2.777,2.777,False
ZINC000000100151,lig5014,target001,autodock,-8.230,target001,vina,-10.022,target001,vina,-94.017,0.942,0.942,True
ZINC000000100485,lig5015,target001,autodock,-8.450,target001,vina,-7.902,target001,autodock,-92.009,9.654,0.000,False
ZINC000000100495,lig5016,target001,autodock,-8.470,target001,vina,-7.273,target001,dock,-92.211,7.258,7.120,False
ZINC000000100552,lig5017,target001,autodock,-7.830,target001,vina,-7.396,target001,autodock,-96.666,6.129,6.538,False
ZINC000000100593,lig5018,target001,autodock,-7.530,target001,vina,-7.213,target001,autodock,-97.181,13.555,0.000,False
ZINC000000100598,lig5019,target001,autodock,-8.530,target001,autodock,-7.923,target001,autodock,-93.981,0.000,6.951,False
ZINC000000100702,lig5020,target001,autodock,-8.830,target001,vina,-8.182,target001,vina,-102.393,8.881,8.881,False
ZINC000000101522,lig5021,target001,autodock,-6.970,target001,dock,-7.547,target001,autodock,-83.713,5.033,7.758,False
ZINC000000101883,lig5022,target001,autodock,-7.770,target001,vina,-6.529,target001,autodock,-88.905,17.016,0.000,False
ZINC000000101889,lig5023,target001,autodock,-7.780,target001,vina,-7.877,target001,vina,-102.744,14.764,14.764,False
ZINC000000102293,lig5024,target001,autodock,-8.270,target001,autodock,-6.152,target001,autodock,-104.037,6.271,0.000,False
ZINC000000102307,lig5025,target001,autodock,-6.610,target001,autodock,-6.736,target001,vina,-94.515,0.000,1.432,True
ZINC000000102452,lig5026,target001,autodock,-8.340,target001,autodock,-6.751,target001,dock,-82.541,3.218,21.399,False
ZINC000000102890,lig5027,target001,dock,-8.160,target001,dock,-6.254,target001,autodock,-98.085,0.000,15.129,False
ZINC000000102909,lig5028,target001,autodock,-8.300,target001,autodock,-6.914,target001,autodock,-94.492,5.667,16.499,False
ZINC000000102969,lig5029,target001,autodock,-6.760,target001,vina,-5.989,target001,vina,-96.958,13.522,13.522,False
ZINC000000103624,lig5030,target001,autodock,-10.350,target001,autodock,-8.456,target001,autodock,-100.176,0.000,16.975,False
ZINC000000103836,lig5031,target001,vina,-9.900,target001,vina,-8.425,target001,vina,-119.106,3.931,3.931,False
ZINC000000103895,lig5032,target001,autodock,-6.840,target001,vina,-7.560,target001,vina,-80.935,5.921,7.065,False
ZINC000000103952,lig5033,target001,autodock,-9.230,target001,autodock,-6.892,target001,autodock,-93.267,6.942,7.210,False
ZINC000000104164,lig5034,target001,autodock,-9.330,target001,autodock,-7.690,target001,dock,-94.909,0.035,5.997,False
ZINC000000104174,lig5035,target001,vina,-6.550,target001,vina,-7.292,target001,vina,-93.233,0.000,0.000,True
ZINC000000104236,lig5036,target001,autodock,-9.460,target001,autodock,-7.609,target001,autodock,-99.378,1.158,1.158,True
ZINC000000104359,lig5037,target001,vina,-8.510,target001,vina,-6.958,target001,autodock,-106.782,8.680,6.162,False
ZINC000000104856,lig5038,target001,autodock,-9.020,target001,autodock,-6.384,target001,autodock,-84.546,4.761,3.744,False
ZINC000000105056,lig5039,target001,autodock,-9.800,target001,autodock,-7.503,target001,autodock,-104.416,1.833,1.833,True
ZINC000000105070,lig5040,target001,autodock,-7.100,target001,vina,-7.052,target001,vina,-75.577,6.828,7.148,False
ZINC000000105157,lig5041,target001,autodock,-6.940,target001,autodock,-5.659,target001,autodock,-82.606,6.515,17.720,False
ZINC000000105181,lig5042,target001,autodock,-8.320,target001,dock,-7.023,target001,autodock,-86.803,2.159,13.095,False
ZINC000000105204,lig5043,target001,dock,-7.250,target001,autodock,-7.187,target001,autodock,-79.346,3.832,5.685,False
ZINC000000105508,lig5044,target001,autodock,-7.000,target001,vina,-6.246,target001,autodock,-102.302,7.003,5.614,False
ZINC000000106585,lig5045,target001,autodock,-10.230,target001,vina,-7.721,target001,vina,-100.641,8.009,8.009,False
ZINC000000106633,lig5046,target001,vina,-9.030,target001,dock,-7.250,target001,dock,-81.533,8.086,2.762,False
ZINC000000106641,lig5047,target001,autodock,-10.110,target001,vina,-7.892,target001,vina,-113.533,1.741,1.741,True
ZINC000000106815,lig5048,target001,autodock,-7.640,target001,autodock,-7.013,target001,autodock,-84.360,3.316,0.000,False
ZINC000000106856,lig5049,target001,autodock,-8.580,target001,autodock,-7.897,target001,vina,-121.467,0.000,0.817,True
ZINC000000107264,lig5050,target001,autodock,-7.910,target001,vina,-6.788,target001,vina,-104.689,7.151,5.281,False
ZINC000000107515,lig5051,target001,vina,-8.620,target001,vina,-7.151,target001,vina,-105.775,0.000,0.000,True
ZINC000000107594,lig5052,target001,autodock,-8.250,target001,vina,-6.980,target001,autodock,-110.744,7.082,7.219,False
ZINC000000107786,lig5053,target001,autodock,-11.370,target001,vina,-8.618,target001,vina,-105.491,5.327,5.327,False
ZINC000000107937,lig5054,target001,autodock,-9.230,target001,vina,-6.443,target001,autodock,-90.724,5.380,7.024,False
ZINC000000108207,lig5055,target001,autodock,-7.850,target001,vina,-7.942,target001,vina,-89.321,1.749,1.749,True
ZINC000000108208,lig5056,target001,autodock,-11.260,target001,autodock,-8.290,target001,dock,-108.900,5.296,9.865,False
ZINC000000108460,lig5057,target001,autodock,-9.540,target001,vina,-7.952,target001,vina,-86.158,7.949,6.780,False
ZINC000000108508,lig5058,target001,autodock,-6.230,target001,autodock,-6.684,target001,vina,-81.478,0.000,2.906,False
ZINC000000108662,lig5059,target001,autodock,-8.970,target001,autodock,-6.946,target001,autodock,-95.276,1.522,4.834,False
ZINC000000108981,lig5060,target001,autodock,-8.210,target001,vina,-7.369,target001,vina,-97.328,4.977,3.822,False
ZINC000000109220,lig5061,target001,autodock,-7.250,target001,autodock,-5.978,target001,autodock,-96.786,3.716,4.653,False
ZINC000000109525,lig5062,target001,autodock,-7.680,target001,autodock,-6.154,target001,autodock,-88.192,7.604,7.604,False
ZINC000000109808,lig5063,target001,autodock,-7.180,target001,autodock,-6.454,target001,autodock,-103.877,6.164,6.164,False
ZINC000000109901,lig5064,target001,autodock,-10.060,target001,autodock,-7.337,target001,autodock,-101.987,1.979,0.000,True
ZINC000000110067,lig5065,target001,autodock,-8.550,target001,autodock,-7.500,target001,vina,-124.792,7.267,7.503,False
ZINC000000110304,lig5066,target001,vina,-7.910,target001,vina,-7.836,target001,autodock,-86.757,0.000,2.115,False
ZINC000000110538,lig5067,target001,autodock,-8.930,target001,vina,-7.586,target001,vina,-101.926,6.973,6.370,False
ZINC000000110662,lig5068,target001,autodock,-7.230,target001,dock,-5.987,target001,dock,-111.110,21.657,21.657,False
ZINC000000110693,lig5069,target001,autodock,-8.010,target001,vina,-7.536,target001,autodock,-111.420,3.295,7.707,False
ZINC000000111168,lig5070,target001,autodock,-7.790,target001,vina,-5.628,target001,vina,-87.067,7.228,7.116,False
ZINC000000111412,lig5071,target001,autodock,-7.820,target001,autodock,-7.845,target001,autodock,-83.879,5.243,5.243,False
ZINC000000111653,lig5072,target001,autodock,-8.040,target001,vina,-6.954,target001,vina,-95.077,6.248,6.248,False
ZINC000000111849,lig5073,target001,autodock,-9.810,target001,vina,-7.336,target001,vina,-97.732,10.141,10.141,False
ZINC000000111854,lig5074,target001,autodock,-9.570,target001,vina,-7.142,target001,vina,-94.744,7.612,8.124,False
ZINC000000112232,lig5075,target001,autodock,-10.180,target001,autodock,-7.518,target001,vina,-102.517,5.147,6.067,False
ZINC000000112255,lig5076,target001,autodock,-7.170,target001,vina,-6.084,target001,vina,-89.747,5.343,6.047,False
ZINC000000112399,lig5077,target001,autodock,-9.570,target001,autodock,-8.004,target001,autodock,-103.493,0.000,0.000,True
ZINC000000112658,lig5078,target001,autodock,-7.610,target001,autodock,-6.349,target001,vina,-94.253,0.000,6.774,False
ZINC000000113038,lig5079,target001,autodock,-7.350,target001,autodock,-7.137,target001,autodock,-87.103,7.041,3.980,False
ZINC000000113464,lig5080,target001,autodock,-7.060,target001,vina,-6.010,target001,autodock,-94.233,3.691,16.212,False
ZINC000000113738,lig5081,target001,autodock,-10.260,target001,autodock,-9.830,target001,autodock,-108.969,0.000,0.048,True
ZINC000000114140,lig5082,target001,vina,-7.360,target001,vina,-8.786,target001,vina,-95.244,8.286,8.286,False
ZINC000000114347,lig5083,target001,autodock,-6.520,target001,autodock,-7.089,target001,dock,-96.540,0.000,7.053,False
ZINC000000114457,lig5084,target001,autodock,-8.890,target001,dock,-8.508,target001,autodock,-100.358,2.579,0.000,False
ZINC000000114655,lig5085,target001,autodock,-9.550,target001,autodock,-8.255,target001,autodock,-116.620,5.815,5.815,False
ZINC000000114801,lig5086,target001,autodock,-8.090,target001,autodock,-6.185,target001,autodock,-81.511,21.954,21.954,False
ZINC000000115276,lig5087,target001,dock,-8.290,target001,vina,-7.537,target001,vina,-76.144,2.255,2.255,False
ZINC000000115580,lig5088,target001,autodock,-8.910,target001,vina,-7.490,target001,vina,-92.660,4.921,4.921,False
ZINC000000115623,lig5089,target001,autodock,-9.510,target001,autodock,-8.415,target001,vina,-102.660,0.000,5.460,False
ZINC000000115787,lig5090,target001,autodock,-7.120,target001,autodock,-5.966,target001,autodock,-100.664,0.000,7.311,False
ZINC000000115850,lig5091,target001,autodock,-9.520,target001,autodock,-6.769,target001,autodock,-100.602,0.991,18.831,False
ZINC000000116183,lig5092,target001,autodock,-7.970,target001,autodock,-7.444,target001,dock,-93.233,5.085,5.416,False
ZINC000000116204,lig5093,target001,vina,-8.360,target001,vina,-7.905,target001,vina,-93.067,5.048,0.000,False
ZINC000000116554,lig5094,target001,autodock,-9.260,target001,autodock,-6.486,target001,vina,-90.985,0.680,7.348,False
ZINC000000116645,lig5095,target001,vina,-8.560,target001,vina,-7.687,target001,vina,-80.663,5.061,5.061,False
ZINC000000116776,lig5096,target001,autodock,-7.610,target001,vina,-7.167,target001,autodock,-82.583,4.214,2.453,False
ZINC000000116830,lig5097,target001,autodock,-9.100,target001,vina,-7.819,target001,vina,-102.555,1.669,4.562,False
ZINC000000116919,lig5098,target001,vina,-8.500,target001,vina,-8.227,target001,vina,-90.195,0.000,0.000,True
ZINC000000116933,lig5099,target001,autodock,-11.240,target001,vina,-10.293,target001,autodock,-123.845,3.220,0.000,False
ZINC000000116948,lig5100,target001,autodock,-9.910,target001,vina,-9.115,target001,autodock,-105.205,1.310,3.933,False
ZINC000000116949,lig5101,target001,autodock,-8.470,target001,vina,-7.805,target001,vina,-86.840,4.928,4.928,False
ZINC000000117014,lig5102,target001,autodock,-6.900,target001,autodock,-4.946,target001,autodock,-76.020,4.877,0.000,False
ZINC000000117021,lig5103,target001,vina,-8.420,target001,vina,-8.779,target001,vina,-89.574,0.000,2.077,False
ZINC000000117093,lig5104,target001,autodock,-9.230,target001,dock,-7.582,target001,autodock,-102.353,6.261,0.000,False
ZINC000000117155,lig5105,target001,autodock,-8.880,target001,autodock,-7.635,target001,autodock,-106.102,6.198,3.028,False
ZINC000000117173,lig5106,target001,autodock,-8.650,target001,autodock,-7.587,target001,autodock,-87.266,0.000,0.000,True
ZINC000000117179,lig5107,target001,autodock,-8.430,target001,vina,-8.109,target001,vina,-95.526,7.459,7.459,False
ZINC000000117193,lig5108,target001,autodock,-9.560,target001,autodock,-7.778,target001,autodock,-103.114,4.810,4.810,False
ZINC000000117395,lig5109,target001,autodock,-9.570,target001,vina,-7.714,target001,autodock,-106.992,4.991,0.000,False
ZINC000000117422,lig5110,target001,autodock,-9.880,target001,vina,-7.144,target001,autodock,-101.489,9.076,6.722,False
ZINC000000117579,lig5111,target001,dock,-5.710,target001,autodock,-5.247,target001,vina,-49.936,4.825,3.914,False
ZINC000000117603,lig5112,target001,autodock,-8.020,target001,autodock,-6.705,target001,autodock,-104.357,0.000,5.117,False
ZINC000000118040,lig5113,target001,autodock,-8.020,target001,vina,-7.620,target001,autodock,-89.111,5.455,3.244,False
ZINC000000118047,lig5114,target001,autodock,-8.200,target001,vina,-7.088,target001,autodock,-115.533,4.851,7.609,False
ZINC000000118077,lig5115,target001,autodock,-8.330,target001,vina,-7.063,target001,vina,-99.921,7.998,13.109,False
ZINC000000118114,lig5116,target001,autodock,-7.550,target001,vina,-7.347,target001,autodock,-82.244,0.819,0.000,True
ZINC000000118410,lig5117,target001,autodock,-7.740,target001,vina,-6.709,target001,vina,-101.786,5.505,4.511,False
ZINC000000118412,lig5118,target001,autodock,-7.150,target001,vina,-7.248,target001,vina,-87.119,1.843,1.843,True
ZINC000000118430,lig5119,target001,autodock,-8.090,target001,vina,-7.575,target001,vina,-98.737,5.126,2.021,False
ZINC000000118434,lig5120,target001,autodock,-9.180,target001,autodock,-6.788,target001,vina,-96.909,5.130,5.698,False
ZINC000000118442,lig5121,target001,autodock,-7.660,target001,vina,-7.261,target001,vina,-88.700,8.070,2.458,False
ZINC000000118451,lig5122,target001,autodock,-8.380,target001,vina,-8.556,target001,autodock,-94.432,3.986,0.000,False
ZINC000000118457,lig5123,target001,autodock,-9.070,target001,autodock,-6.820,target001,autodock,-112.857,1.168,1.168,True
ZINC000000118667,lig5124,target001,autodock,-10.190,target001,autodock,-8.018,target001,vina,-109.111,5.240,6.100,False
ZINC000000118837,lig5125,target001,autodock,-8.970,target001,autodock,-7.125,target001,autodock,-91.232,2.306,4.540,False
ZINC000000119002,lig5126,target001,autodock,-8.510,target001,autodock,-7.473,target001,autodock,-101.625,0.000,0.000,True
ZINC000000119013,lig5127,target001,vina,-8.030,target001,vina,-7.334,target001,vina,-113.353,6.646,6.646,False
ZINC000000119018,lig5128,target001,vina,-7.870,target001,vina,-6.702,target001,autodock,-92.400,0.000,17.085,False
ZINC000000119043,lig5129,target001,autodock,-10.170,target001,autodock,-6.907,target001,vina,-94.050,2.584,6.918,False
ZINC000000119165,lig5130,target001,autodock,-7.990,target001,vina,-6.933,target001,vina,-97.991,5.354,2.885,False
ZINC000000119182,lig5131,target001,autodock,-7.450,target001,vina,-6.360,target001,vina,-86.255,6.488,6.488,False
ZINC000000119187,lig5132,target001,autodock,-7.980,target001,vina,-6.287,target001,vina,-97.977,6.139,4.653,False
ZINC000000119197,lig5133,target001,autodock,-8.470,target001,autodock,-7.572,target001,autodock,-102.627,6.688,8.750,False
ZINC000000119204,lig5134,target001,autodock,-8.900,target001,autodock,-7.584,target001,autodock,-98.687,4.660,7.454,False
ZINC000000119211,lig5135,target001,autodock,-8.750,target001,vina,-7.564,target001,autodock,-108.017,6.862,7.835,False
ZINC000000119220,lig5136,target001,autodock,-9.480,target001,autodock,-7.452,target001,autodock,-104.271,5.506,5.506,False
ZINC000000119224,lig5137,target001,autodock,-9.310,target001,vina,-7.700,target001,vina,-97.096,4.744,5.741,False
ZINC000000119233,lig5138,target001,vina,-9.080,target001,vina,-6.954,target001,autodock,-92.595,0.000,13.433,False
ZINC000000119240,lig5139,target001,autodock,-7.580,target001,vina,-6.886,target001,vina,-90.165,13.836,13.564,False
ZINC000000119365,lig5140,target001,autodock,-8.170,target001,vina,-7.755,target001,vina,-91.380,6.096,6.096,False
ZINC000000119806,lig5141,target001,autodock,-9.290,target001,vina,-6.299,target001,vina,-75.471,4.132,4.132,False
ZINC000000120219,lig5142,target001,autodock,-8.790,target001,autodock,-7.311,target001,vina,-107.474,0.000,4.373,False
ZINC000000120756,lig5143,target001,autodock,-9.550,target001,vina,-7.495,target001,autodock,-112.154,5.296,5.502,False
ZINC000000120816,lig5144,target001,autodock,-6.170,target001,autodock,-6.763,target001,dock,-79.744,0.000,21.559,False
ZINC000000120848,lig5145,target001,autodock,-9.370,target001,autodock,-8.747,target001,dock,-99.220,4.618,4.407,False
ZINC000000121067,lig5146,target001,autodock,-7.470,target001,autodock,-7.304,target001,autodock,-92.336,0.000,0.000,True
ZINC000000121153,lig5147,target001,autodock,-8.220,target001,vina,-7.677,target001,vina,-78.927,3.395,5.662,False
ZINC000000121695,lig5148,target001,autodock,-8.290,target001,autodock,-7.655,target001,autodock,-95.499,1.402,1.402,True
ZINC000000122088,lig5149,target001,autodock,-6.950,target001,dock,-7.131,target001,dock,-80.918,7.049,7.049,False
ZINC000000122588,lig5150,target001,autodock,-10.300,target001,autodock,-8.044,target001,autodock,-105.686,4.442,4.442,False
ZINC000000123697,lig5151,target001,autodock,-7.950,target001,autodock,-6.784,target001,autodock,-103.742,1.061,1.061,True
ZINC000000125138,lig5152,target001,vina,-6.910,target001,vina,-5.217,target001,vina,-57.798,3.866,6.113,False
ZINC000000125367,lig5153,target001,dock,-9.320,target001,autodock,-7.800,target001,dock,-101.750,4.144,0.000,False
ZINC000000125679,lig5154,target001,autodock,-9.230,target001,autodock,-6.790,target001,autodock,-84.532,2.873,0.000,False
ZINC000000125788,lig5155,target001,autodock,-12.190,target001,autodock,-9.321,target001,autodock,-117.053,4.719,4.719,False
ZINC000000126072,lig5156,target001,autodock,-7.220,target001,vina,-5.389,target001,autodock,-71.435,22.064,0.000,False
ZINC000000126133,lig5157,target001,autodock,-9.290,target001,autodock,-6.822,target001,autodock,-91.118,10.480,13.360,False
ZINC000000126314,lig5158,target001,autodock,-8.200,target001,autodock,-6.677,target001,autodock,-79.241,0.000,0.000,True
ZINC000000126558,lig5159,target001,autodock,-8.490,target001,autodock,-7.081,target001,autodock,-82.725,4.037,4.494,False
ZINC000000127739,lig5160,target001,autodock,-6.810,target001,vina,-6.541,target001,vina,-88.156,13.390,16.556,False
ZINC000000128070,lig5161,target001,autodock,-8.480,target001,autodock,-7.408,target001,autodock,-92.328,8.044,8.047,False
ZINC000000128078,lig5162,target001,autodock,-7.990,target001,autodock,-7.437,target001,autodock,-96.557,1.137,3.862,False
ZINC000000128191,lig5163,target001,autodock,-7.510,target001,vina,-7.619,target001,vina,-100.101,0.732,0.732,True
ZINC000000128381,lig5164,target001,autodock,-8.660,target001,vina,-6.787,target001,vina,-101.906,4.952,5.820,False
ZINC000000128542,lig5165,target001,autodock,-8.030,target001,vina,-7.378,target001,vina,-100.807,3.799,3.799,False
ZINC000000128756,lig5166,target001,autodock,-9.750,target001,autodock,-7.204,target001,autodock,-109.145,5.117,5.117,False
ZINC000000129592,lig5167,target001,autodock,-8.090,target001,autodock,-7.216,target001,autodock,-77.589,4.427,4.427,False
ZINC000000129747,lig5168,target001,autodock,-10.130,target001,vina,-7.984,target001,autodock,-113.121,11.187,0.000,False
ZINC000000130428,lig5169,target001,autodock,-9.860,target001,vina,-6.879,target001,autodock,-104.678,7.169,0.000,False
ZINC000000130459,lig5170,target001,autodock,-10.390,target001,vina,-8.225,target001,vina,-106.791,6.052,6.052,False
ZINC000000130507,lig5171,target001,autodock,-10.860,target001,vina,-7.723,target001,autodock,-100.998,6.192,6.071,False
ZINC000000131269,lig5172,target001,autodock,-7.780,target001,vina,-7.088,target001,vina,-104.191,6.910,13.803,False
ZINC000000131685,lig5173,target001,autodock,-9.770,target001,vina,-7.956,target001,vina,-109.483,0.906,0.906,True
ZINC000000131696,lig5174,target001,autodock,-7.950,target001,vina,-5.849,target001,vina,-104.834,3.444,6.365,False
ZINC000000133198,lig5175,target001,autodock,-9.690,target001,autodock,-7.275,target001,autodock,-105.017,5.332,5.332,False
ZINC000000133303,lig5176,target001,autodock,-4.370,target001,vina,-5.104,target001,vina,-65.528,6.389,1.409,False
ZINC000000133522,lig5177,target001,autodock,-8.490,target001,autodock,-8.308,target001,vina,-89.920,4.101,5.501,False
ZINC000000133977,lig5178,target001,autodock,-8.610,target001,vina,-7.099,target001,vina,-102.377,7.242,7.105,False
ZINC000000134073,lig5179,target001,autodock,-8.630,target001,vina,-6.600,target001,vina,-89.760,5.099,4.365,False
ZINC000000134508,lig5180,target001,vina,-8.860,target001,dock,-6.567,target001,vina,-77.005,3.024,0.000,False
ZINC000000134809,lig5181,target001,autodock,-11.290,target001,vina,-7.760,target001,vina,-101.827,9.026,7.495,False
ZINC000000135702,lig5182,target001,autodock,-6.220,target001,vina,-6.606,target001,vina,-91.278,3.799,3.799,False
ZINC000000135876,lig5183,target001,autodock,-8.690,target001,vina,-6.904,target001,vina,-87.558,2.988,3.385,False
ZINC000000135931,lig5184,target001,autodock,-7.820,target001,vina,-7.363,target001,vina,-92.726,2.020,2.020,False
ZINC000000135942,lig5185,target001,autodock,-6.540,target001,vina,-7.573,target001,autodock,-96.711,2.790,9.212,False
ZINC000000136059,lig5186,target001,autodock,-8.770,target001,autodock,-7.036,target001,autodock,-96.151,2.371,2.371,False
ZINC000000136063,lig5187,target001,autodock,-8.300,target001,vina,-7.127,target001,vina,-95.340,2.518,2.518,False
ZINC000000136068,lig5188,target001,autodock,-8.470,target001,autodock,-7.351,target001,vina,-93.070,7.014,14.213,False
ZINC000000136072,lig5189,target001,autodock,-8.300,target001,vina,-6.997,target001,autodock,-102.728,5.235,13.568,False
ZINC000000137061,lig5190,target001,autodock,-10.270,target001,vina,-6.857,target001,vina,-98.912,7.352,7.352,False
ZINC000000137418,lig5191,target001,autodock,-7.890,target001,dock,-7.259,target001,autodock,-88.799,3.080,4.306,False
ZINC000000137632,lig5192,target001,vina,-7.530,target001,vina,-6.110,target001,vina,-88.226,4.186,3.384,False
ZINC000000137824,lig5193,target001,autodock,-10.730,target001,vina,-7.577,target001,autodock,-96.754,9.321,5.809,False
ZINC000000137833,lig5194,target001,autodock,-7.770,target001,vina,-8.078,target001,vina,-80.949,2.748,2.748,False
ZINC000000137842,lig5195,target001,autodock,-9.350,target001,vina,-10.518,target001,vina,-94.142,3.422,3.355,False
ZINC000000137854,lig5196,target001,autodock,-8.550,target001,vina,-6.963,target001,vina,-95.906,11.644,13.941,False
ZINC000000137969,lig5197,target001,autodock,-9.870,target001,vina,-7.445,target001,autodock,-89.090,4.411,4.165,False
ZINC000000138387,lig5198,target001,autodock,-7.980,target001,autodock,-7.288,target001,vina,-99.578,0.000,5.532,False
ZINC000000138392,lig5199,target001,vina,-8.120,target001,vina,-7.779,target001,vina,-71.961,0.755,2.923,False
